hour,visibility_km,rain_rate_mmhr,temperature_c,wind_speed_mps
2188,3.62,0.0,9.8,5.4
2189,9.16,0.0,9.4,5.3
2190,24.84,0.0,13.6,2.9
2191,19.30,0.0,14.6,2.3
2192,18.18,0.0,14.5,3.2
2193,12.68,0.0,16.9,1.4
2194,12.25,0.0,19.2,3.4
2195,7.18,0.0,15.6,3.4
2196,21.31,0.0,15.2,11.2
2197,17.06,0.0,15.5,3.4
2198,18.06,0.0,13.9,5.2
2199,8.00,0.0,16.0,11.7
2200,2.18,0.0,11.7,2.4
2201,29.30,0.0,14.8,3.1
2202,8.31,0.0,10.6,3.2
2203,6.11,0.0,12.4,1.6
2204,21.22,0.0,5.3,3.8
2205,8.90,0.0,7.5,9.0
2206,28.44,0.0,5.4,7.4
2207,19.96,0.0,8.8,9.1
2208,21.05,0.0,9.2,3.1
2209,4.08,0.0,3.3,2.3
2210,32.12,0.0,8.6,17.4
2211,15.01,0.0,9.7,5.1
2212,0.36,0.0,9.7,1.7
2213,0.36,0.0,11.3,20.8
2214,0.36,0.0,12.4,4.2
2215,16.89,0.0,14.3,0.8
2216,5.35,0.0,12.5,10.7
2217,4.13,0.0,17.0,1.1
2218,3.60,0.0,16.3,5.3
2219,29.67,0.0,16.8,7.4
2220,7.36,0.0,17.6,6.7
2221,41.55,0.0,14.6,11.4
2222,7.94,0.0,13.7,8.3
2223,3.11,0.0,15.1,13.7
2224,4.99,0.0,16.5,4.2
2225,32.74,0.0,11.3,3.5
2226,10.75,0.0,12.0,3.6
2227,7.86,0.0,9.4,10.2
2228,13.85,0.0,8.0,3.1
2229,18.20,0.0,9.0,7.5
2230,29.78,0.0,8.6,2.7
2231,38.81,0.0,5.8,2.7
2232,9.14,0.0,8.9,9.1
2233,4.22,0.0,7.6,5.8
2234,8.75,0.0,7.1,1.2
2235,15.00,0.0,8.8,2.7
2236,5.63,0.0,12.4,1.0
2237,5.66,0.0,11.6,3.6
2238,16.04,0.0,10.8,3.8
2239,11.72,0.0,13.1,3.4
2240,12.51,0.0,14.5,9.2
2241,6.64,0.0,16.4,5.7
2242,10.13,0.0,16.5,19.7
2243,5.82,0.0,19.5,6.2
2244,24.83,0.0,16.5,6.2
2245,27.89,0.0,14.1,5.3
2246,2.78,0.0,16.5,3.8
2247,5.79,0.0,14.7,3.0
2248,3.68,0.0,12.1,3.9
2249,7.24,0.0,12.1,4.0
2250,11.40,0.0,11.3,4.2
2251,3.82,0.0,12.3,6.6
2252,5.83,0.0,7.2,5.4
2253,5.46,0.0,8.9,3.3
2254,14.38,0.0,10.9,2.9
2255,12.88,0.0,6.8,5.1
2256,6.84,0.0,6.6,2.6
2257,14.03,0.0,8.2,3.5
2258,7.87,0.0,8.4,3.3
2259,9.80,0.0,10.5,19.2
2260,46.47,0.0,9.2,2.1
2261,35.60,0.0,11.7,2.8
2262,4.31,0.0,13.0,3.2
2263,23.66,0.0,12.7,3.4
2264,23.32,0.0,14.3,8.2
2265,4.86,0.0,15.5,3.8
2266,23.45,0.0,14.4,2.0
2267,41.69,0.0,16.2,10.6
2268,4.96,0.0,19.2,5.2
2269,5.85,0.0,18.4,5.8
2270,27.50,0.0,15.4,6.6
2271,15.14,0.0,15.5,2.1
2272,18.94,0.0,16.0,4.5
2273,16.00,0.0,14.0,7.3
2274,16.65,0.0,13.2,3.1
2275,4.22,0.0,11.5,5.4
2276,28.16,0.0,9.8,6.2
2277,31.05,0.0,8.2,1.9
2278,10.14,0.0,5.9,2.4
2279,11.77,0.0,8.2,1.1
2280,3.58,0.0,6.7,5.1
2281,18.38,0.0,4.7,13.9
2282,19.25,0.0,6.9,3.0
2283,11.59,0.0,9.8,4.0
2284,0.43,0.0,6.7,8.2
2285,0.43,0.0,9.2,5.3
2286,0.43,0.0,12.3,2.5
2287,5.39,0.0,15.5,11.2
2288,11.96,0.0,16.1,5.0
2289,10.60,0.0,17.9,3.9
2290,14.59,0.0,16.7,4.1
2291,9.06,0.0,16.6,6.4
2292,10.97,0.0,18.4,3.1
2293,23.59,0.0,15.6,11.5
2294,8.59,0.0,15.0,9.5
2295,3.37,0.0,13.9,4.5
2296,49.39,0.0,16.3,4.7
2297,36.79,0.0,12.2,2.7
2298,4.33,0.0,13.6,3.1
2299,21.15,0.0,11.1,2.3
2300,8.15,0.0,11.3,4.0
2301,15.04,0.0,7.0,4.7
2302,15.42,0.0,6.9,1.7
2303,10.10,0.0,8.0,6.8
2304,6.51,0.0,6.5,2.7
2305,7.01,0.0,3.6,5.7
2306,5.85,0.0,5.8,7.3
2307,6.26,0.0,7.0,9.8
2308,0.33,0.0,8.1,8.7
2309,0.33,0.0,11.9,12.1
2310,0.33,0.0,12.7,7.3
2311,0.33,0.0,13.8,5.0
2312,0.33,0.0,17.7,3.4
2313,0.33,0.0,17.5,4.2
2314,18.17,0.0,17.8,11.9
2315,17.77,0.0,14.8,4.0
2316,12.95,0.0,17.3,4.5
2317,22.07,0.0,17.5,10.9
2318,17.92,0.0,16.0,3.9
2319,4.53,0.0,18.4,2.8
2320,24.42,0.0,14.8,8.8
2321,24.77,0.0,11.7,2.7
2322,6.62,0.0,10.8,5.7
2323,12.56,0.0,14.4,5.1
2324,21.05,0.0,9.2,5.4
2325,10.30,0.0,5.6,1.0
2326,28.74,0.0,7.1,7.2
2327,50.00,0.0,4.7,4.3
2328,6.50,1.8,8.7,6.5
2329,4.04,1.8,4.6,6.1
2330,15.53,1.8,5.9,5.4
2331,21.70,1.8,8.8,3.5
2332,10.13,0.0,11.5,3.6
2333,38.96,0.0,10.9,4.3
2334,4.18,0.0,10.5,5.0
2335,21.21,0.0,13.9,3.5
2336,7.50,0.0,14.2,7.9
2337,48.21,0.0,17.6,3.7
2338,50.00,0.0,18.0,2.5
2339,6.60,0.0,16.4,6.4
2340,7.85,0.0,18.5,13.9
2341,24.23,0.0,17.6,2.2
2342,8.94,0.0,18.8,4.2
2343,11.75,0.0,17.0,8.5
2344,12.43,0.0,15.7,6.3
2345,2.62,0.0,15.7,6.5
2346,12.05,0.0,12.4,4.6
2347,7.02,0.0,10.0,0.9
2348,8.21,0.0,10.2,5.2
2349,38.66,0.0,8.4,5.6
2350,4.46,0.0,9.0,8.8
2351,23.35,0.0,7.7,2.9
2352,9.75,0.0,8.0,12.3
2353,9.74,0.0,5.8,3.7
2354,22.93,0.0,8.9,3.4
2355,15.99,0.0,7.0,2.9
2356,19.23,0.0,11.4,8.4
2357,26.43,0.0,12.6,2.3
2358,9.35,0.0,13.0,6.5
2359,7.46,0.0,14.2,2.8
2360,5.11,0.0,14.6,4.4
2361,6.29,0.0,15.1,1.8
2362,50.00,0.0,16.8,7.2
2363,32.97,0.0,20.3,4.1
2364,4.13,0.0,17.8,6.3
2365,4.23,0.0,15.3,4.0
2366,17.91,0.0,14.3,6.2
2367,18.87,0.0,13.9,4.4
2368,18.90,0.0,14.5,7.0
2369,9.93,0.0,15.7,6.2
2370,11.02,0.0,11.0,5.0
2371,15.84,0.0,13.4,2.6
2372,13.05,0.0,10.3,3.4
2373,2.06,0.0,9.7,2.8
2374,10.14,0.0,8.9,10.6
2375,6.16,0.0,8.6,7.2
2376,14.02,0.0,7.0,4.6
2377,50.00,0.0,4.2,3.2
2378,16.35,0.0,7.4,2.8
2379,9.48,0.0,7.7,4.8
2380,25.47,0.0,10.6,13.5
2381,17.92,0.0,11.6,4.5
2382,17.05,0.0,12.2,9.2
2383,19.80,0.0,16.5,5.3
2384,50.00,0.0,14.2,6.3
2385,4.93,0.0,12.8,3.4
2386,17.79,0.0,17.1,4.0
2387,5.81,0.0,19.2,2.7
2388,19.00,0.0,18.1,5.4
2389,5.84,0.0,16.9,3.9
2390,8.72,0.0,17.3,5.6
2391,9.62,0.0,18.9,2.5
2392,26.59,0.0,13.8,5.9
2393,25.40,0.0,14.0,5.0
2394,4.50,0.0,13.7,4.9
2395,12.73,0.0,11.8,5.7
2396,6.91,0.0,9.8,3.9
2397,4.45,0.0,8.5,44.0
2398,10.24,0.0,7.9,5.9
2399,9.52,0.0,8.7,4.8
2400,50.00,0.0,8.4,7.0
2401,17.23,0.0,11.0,3.3
2402,4.05,0.0,6.1,3.2
2403,7.75,0.0,11.8,7.2
2404,27.58,0.0,9.9,7.6
2405,50.00,0.0,11.3,9.2
2406,3.43,0.0,14.0,1.9
2407,2.71,0.0,15.3,4.2
2408,50.00,0.0,17.0,5.5
2409,16.64,0.0,18.3,6.9
2410,6.08,0.0,17.0,6.1
2411,18.68,0.0,19.7,2.7
2412,1.48,0.0,16.8,6.1
2413,12.22,0.0,17.1,5.4
2414,15.84,0.0,16.8,5.4
2415,25.52,0.0,15.5,2.3
2416,5.41,0.0,15.4,2.6
2417,13.05,0.0,15.4,13.3
2418,5.81,0.0,13.8,8.1
2419,14.94,0.0,10.6,4.3
2420,5.95,0.0,9.3,4.4
2421,8.79,0.0,8.0,17.0
2422,5.49,0.0,8.6,4.6
2423,20.51,0.0,5.6,4.2
2424,24.21,0.0,6.5,2.8
2425,10.10,0.0,7.3,3.9
2426,12.56,0.0,10.1,1.6
2427,3.82,0.0,9.1,6.1
2428,9.59,0.0,11.9,9.5
2429,11.70,0.0,11.8,9.6
2430,50.00,0.0,12.2,2.9
2431,5.00,0.0,13.5,1.1
2432,39.30,1.4,13.6,5.5
2433,27.04,0.0,20.0,9.9
2434,15.25,0.0,18.9,1.7
2435,49.74,0.0,18.6,3.6
2436,16.41,0.0,15.9,5.6
2437,16.63,0.0,17.1,2.7
2438,11.68,0.0,15.8,1.6
2439,32.42,0.0,16.6,2.9
2440,29.29,0.0,14.0,3.2
2441,7.39,0.0,13.2,1.4
2442,4.24,0.0,11.6,8.5
2443,10.36,0.0,11.3,11.4
2444,6.42,0.0,10.5,4.6
2445,11.58,0.0,9.1,6.9
2446,32.78,0.0,10.9,1.8
2447,8.45,0.0,9.3,4.1
2448,11.77,0.0,6.8,3.2
2449,12.76,0.0,8.6,5.7
2450,24.02,0.0,7.6,0.9
2451,2.02,0.0,8.8,3.7
2452,0.09,0.0,11.2,6.5
2453,0.09,0.0,12.7,5.2
2454,0.09,0.0,12.1,7.2
2455,0.09,0.0,12.6,3.1
2456,0.09,0.0,15.6,0.8
2457,0.09,0.0,17.2,8.7
2458,0.09,0.0,16.4,7.1
2459,4.70,0.0,19.1,11.5
2460,7.39,0.0,19.0,4.7
2461,10.51,0.0,16.9,5.8
2462,7.51,0.0,19.1,18.1
2463,2.09,0.0,18.3,1.5
2464,24.97,0.0,18.6,5.9
2465,33.78,0.0,16.9,9.3
2466,20.52,0.0,11.7,5.1
2467,4.90,0.0,13.2,4.7
2468,10.37,0.0,11.9,1.8
2469,12.12,0.0,9.0,10.8
2470,19.67,0.0,9.4,8.5
2471,20.79,0.0,5.4,9.7
2472,6.77,0.0,5.2,4.4
2473,13.01,0.0,5.7,3.7
2474,17.56,0.0,9.3,4.5
2475,39.04,0.0,10.2,12.4
2476,21.40,0.0,10.2,3.8
2477,22.90,0.0,14.4,10.9
2478,13.03,0.0,14.6,4.1
2479,37.65,0.0,12.0,2.7
2480,16.91,0.0,15.4,1.3
2481,6.12,0.0,15.3,6.3
2482,37.44,0.0,18.1,7.1
2483,21.29,0.0,17.9,2.2
2484,8.55,0.0,16.8,10.9
2485,8.30,0.0,20.5,2.0
2486,15.44,0.0,17.6,6.9
2487,17.65,0.0,16.1,7.1
2488,14.27,0.0,15.3,8.5
2489,15.63,0.0,16.9,1.4
2490,47.46,0.0,14.5,8.5
2491,28.71,0.0,11.6,4.1
2492,14.19,0.0,9.2,3.7
2493,25.87,0.0,8.4,7.4
2494,5.33,0.0,8.1,8.0
2495,16.75,0.0,9.1,1.4
2496,50.00,0.0,9.3,2.1
2497,10.23,0.0,7.3,9.2
2498,6.18,0.0,10.1,6.0
2499,7.23,0.0,8.3,5.0
2500,5.10,0.0,9.8,2.5
2501,6.50,0.0,9.8,5.8
2502,9.06,0.0,11.0,9.3
2503,3.96,0.0,13.2,18.0
2504,12.34,0.0,15.7,3.6
2505,25.07,0.0,15.3,7.6
2506,5.89,0.0,19.8,13.6
2507,41.08,0.0,16.7,1.9
2508,18.33,0.0,18.6,13.2
2509,27.78,0.0,20.1,5.1
2510,7.20,0.0,17.8,4.7
2511,24.13,0.0,16.3,3.2
2512,5.09,0.0,16.0,3.6
2513,24.83,0.0,13.8,2.9
2514,13.98,0.0,11.8,2.5
2515,18.97,0.0,12.9,5.9
2516,4.76,0.0,9.9,8.7
2517,5.95,0.0,11.2,2.4
2518,19.64,0.0,10.2,3.0
2519,5.70,0.0,8.8,5.2
2520,17.65,0.0,9.8,2.3
2521,4.08,0.0,7.7,5.2
2522,24.01,0.0,10.2,3.8
2523,4.54,0.0,11.0,1.7
2524,18.95,0.0,10.4,5.9
2525,20.10,0.0,11.4,3.2
2526,6.98,0.0,13.9,8.3
2527,19.41,0.0,17.6,4.0
2528,15.00,0.0,15.5,2.9
2529,7.92,0.0,16.2,4.4
2530,5.44,0.0,19.5,9.4
2531,2.53,0.0,18.3,13.5
2532,16.11,0.0,19.7,6.4
2533,3.48,0.0,20.4,3.1
2534,13.15,0.0,14.9,4.6
2535,9.87,0.0,16.9,4.2
2536,20.97,0.0,15.6,4.1
2537,9.57,0.0,13.3,3.8
2538,9.36,0.0,10.6,2.5
2539,21.88,0.0,9.8,8.0
2540,15.93,0.0,11.1,7.5
2541,15.69,0.0,9.1,4.5
2542,17.73,0.0,7.9,9.5
2543,3.57,0.0,8.8,6.4
2544,22.32,0.0,7.4,2.3
2545,19.89,0.0,10.6,3.6
2546,5.40,0.0,8.2,10.9
2547,10.02,0.0,12.2,3.6
2548,11.81,0.0,10.9,3.0
2549,10.94,0.0,11.2,6.9
2550,15.91,0.0,12.4,3.8
2551,38.29,0.0,17.1,6.3
2552,28.95,0.0,17.0,4.4
2553,4.26,0.0,15.9,2.8
2554,20.04,0.0,18.0,3.0
2555,35.27,0.0,14.8,1.6
2556,16.60,0.0,16.5,2.3
2557,29.16,0.0,17.2,6.5
2558,50.00,0.0,16.7,9.2
2559,27.63,0.0,18.9,3.1
2560,14.87,0.0,13.2,2.0
2561,28.11,0.0,12.7,8.9
2562,13.68,0.0,14.2,9.0
2563,12.42,0.0,12.6,6.9
2564,9.20,0.0,10.5,1.9
2565,42.55,0.0,13.1,6.1
2566,6.33,0.0,10.2,6.2
2567,41.51,0.0,10.6,7.7
2568,18.17,0.0,8.5,4.9
2569,3.98,0.0,7.9,2.9
2570,16.35,0.0,8.5,3.5
2571,2.27,0.0,11.5,9.1
2572,20.09,0.0,12.3,5.6
2573,24.73,0.0,12.0,2.0
2574,7.58,0.0,14.3,12.5
2575,13.45,0.0,16.4,9.0
2576,50.00,0.0,15.3,12.2
2577,8.13,0.0,16.7,8.9
2578,5.22,0.0,18.6,2.6
2579,39.86,0.0,15.8,5.5
2580,50.00,0.0,19.3,6.4
2581,12.22,0.0,16.8,2.0
2582,27.36,0.0,19.4,2.2
2583,35.63,0.0,20.4,7.0
2584,6.73,0.0,15.1,7.3
2585,8.26,0.0,12.9,18.6
2586,32.61,0.0,13.4,3.8
2587,46.90,0.0,12.0,1.6
2588,19.11,0.0,12.2,4.1
2589,6.03,0.0,10.5,7.4
2590,50.00,0.0,8.9,3.6
2591,7.97,0.0,9.0,4.8
2592,9.32,0.0,7.0,3.0
2593,16.02,0.0,10.1,9.2
2594,42.24,0.0,11.8,7.0
2595,24.12,0.0,8.4,2.7
2596,16.98,0.0,8.9,3.3
2597,17.65,0.0,11.8,3.0
2598,12.61,0.0,11.9,1.5
2599,19.04,0.0,13.1,2.8
2600,1.61,0.0,14.1,1.5
2601,9.61,0.0,17.0,7.8
2602,14.78,0.0,17.5,8.2
2603,4.85,0.0,19.2,3.7
2604,16.59,0.0,17.9,5.1
2605,10.34,0.0,16.8,8.5
2606,49.62,0.0,18.1,7.2
2607,42.88,0.0,15.7,14.9
2608,8.39,0.0,17.1,5.2
2609,10.80,0.0,12.6,10.7
2610,11.48,0.0,10.6,4.7
2611,8.49,0.0,10.1,4.2
2612,14.24,0.0,10.7,6.7
2613,6.64,0.0,9.8,6.2
2614,4.93,0.0,9.7,3.1
2615,20.05,0.0,8.1,2.7
2616,20.16,0.0,7.6,4.7
2617,6.40,0.0,11.2,1.4
2618,24.94,0.0,11.3,3.7
2619,7.35,0.0,11.8,2.5
2620,14.92,0.0,11.8,3.2
2621,23.48,0.0,13.1,2.8
2622,11.86,0.0,12.7,7.1
2623,17.53,0.0,15.4,5.9
2624,8.06,0.0,15.0,4.6
2625,10.41,7.1,15.8,3.6
2626,10.33,7.1,15.8,8.3
2627,6.70,7.1,19.3,7.7
2628,10.58,0.0,19.1,4.2
2629,3.53,0.0,18.3,10.1
2630,8.22,0.0,17.6,4.0
2631,9.70,0.0,14.7,5.1
2632,9.92,0.0,16.8,3.2
2633,10.04,0.0,14.7,3.5
2634,11.60,0.0,15.3,3.1
2635,17.88,0.0,12.9,6.8
2636,24.52,0.0,12.5,5.6
2637,7.24,0.0,10.4,2.4
2638,4.65,0.0,9.9,6.3
2639,5.29,0.0,10.5,13.1
2640,8.25,0.0,8.7,3.0
2641,9.19,0.0,9.8,2.9
2642,6.58,0.0,9.0,4.5
2643,4.32,0.0,10.2,10.2
2644,8.46,0.0,13.9,3.4
2645,14.09,0.0,13.6,13.5
2646,19.61,0.0,13.2,2.4
2647,7.80,0.0,15.9,5.0
2648,8.75,0.0,14.6,1.6
2649,5.80,0.0,17.2,2.6
2650,11.88,0.0,16.9,3.9
2651,6.18,0.0,19.5,5.3
2652,19.27,0.0,18.7,9.4
2653,2.92,0.0,19.3,2.9
2654,9.14,0.0,19.5,5.8
2655,15.50,0.0,16.9,2.0
2656,14.11,0.0,15.9,8.2
2657,50.00,0.0,15.3,9.8
2658,16.12,0.0,12.7,8.4
2659,5.46,0.0,12.7,8.3
2660,11.29,0.0,11.6,4.2
2661,2.94,0.0,10.9,5.3
2662,11.42,0.0,10.4,4.2
2663,6.26,0.0,6.8,4.4
2664,25.34,0.0,7.1,2.9
2665,7.85,0.0,7.5,5.3
2666,11.10,0.0,9.9,5.8
2667,7.33,0.0,10.1,8.1
2668,48.96,0.0,8.2,5.7
2669,9.42,0.0,15.7,7.6
2670,50.00,0.0,11.1,2.9
2671,23.37,0.0,15.4,10.5
2672,17.92,0.0,17.5,3.9
2673,16.36,0.0,16.6,1.3
2674,16.69,0.0,19.4,3.5
2675,2.61,0.0,17.4,6.3
2676,9.75,0.0,19.4,4.7
2677,23.95,0.0,15.7,1.4
2678,11.72,0.0,20.2,5.1
2679,3.96,0.0,17.7,4.8
2680,11.68,0.0,14.3,2.5
2681,47.62,0.0,16.4,6.3
2682,33.03,0.0,16.6,4.1
2683,11.59,0.0,11.5,1.4
2684,26.08,0.0,11.4,6.8
2685,9.09,0.0,9.9,5.0
2686,3.12,0.0,8.7,11.1
2687,5.81,0.0,8.0,2.7
2688,42.53,0.0,8.2,3.9
2689,9.78,0.0,8.5,8.5
2690,10.03,0.0,9.3,2.6
2691,9.58,0.0,10.0,8.3
2692,50.00,0.0,12.8,8.4
2693,44.74,0.0,13.9,5.4
2694,50.00,0.0,11.9,4.1
2695,10.73,0.0,14.6,3.0
2696,15.43,0.0,18.6,2.9
2697,3.62,0.0,18.2,5.4
2698,39.71,0.0,19.1,0.8
2699,4.79,0.0,19.4,3.2
2700,14.49,0.0,18.9,3.0
2701,5.06,0.0,19.0,2.5
2702,7.61,0.0,18.0,5.0
2703,6.24,0.0,19.1,1.9
2704,7.49,0.0,16.2,9.2
2705,7.91,0.0,15.4,7.8
2706,7.86,0.0,15.4,10.1
2707,23.73,0.0,12.5,3.3
2708,5.03,0.0,11.7,5.1
2709,14.53,0.0,10.2,7.3
2710,32.28,0.0,9.8,4.1
2711,8.08,0.0,9.0,3.2
2712,6.86,0.0,8.5,4.8
2713,10.13,0.0,8.4,4.0
2714,31.31,0.0,9.7,2.4
2715,14.23,0.0,12.3,1.1
2716,7.96,0.0,12.8,2.6
2717,17.94,0.0,10.7,1.1
2718,5.04,0.0,13.7,2.7
2719,21.01,0.0,14.7,10.5
2720,16.89,0.0,14.5,1.5
2721,9.52,0.0,18.3,5.9
2722,6.23,0.0,18.5,9.3
2723,5.99,4.6,22.2,1.7
2724,18.69,4.6,18.9,13.2
2725,32.56,4.6,18.0,4.3
2726,7.32,4.6,17.4,10.1
2727,17.58,4.6,17.2,5.3
2728,2.29,0.0,17.8,3.4
2729,7.63,0.0,16.7,0.8
2730,11.88,0.0,18.8,2.3
2731,5.88,0.0,11.3,6.7
2732,5.76,0.0,12.0,11.3
2733,7.14,0.0,9.8,1.9
2734,15.39,0.0,10.6,4.3
2735,10.49,0.0,11.7,3.4
2736,2.03,0.0,10.7,5.8
2737,2.23,0.0,7.8,4.7
2738,7.50,0.0,11.1,3.6
2739,17.57,0.0,7.7,6.6
2740,1.35,0.0,8.4,3.0
2741,8.17,0.0,12.8,4.5
2742,8.00,0.0,15.4,7.1
2743,36.99,0.0,16.3,2.9
2744,8.95,0.0,19.8,3.6
2745,16.55,0.0,18.2,3.2
2746,13.64,0.0,18.6,5.9
2747,2.22,0.0,21.0,5.5
2748,22.52,0.0,18.9,3.3
2749,14.47,0.0,19.9,5.5
2750,18.29,0.0,19.5,0.8
2751,50.00,0.7,16.6,7.4
2752,2.30,0.7,17.6,7.7
2753,48.41,0.0,19.1,3.3
2754,9.68,0.0,16.2,2.9
2755,15.33,0.0,12.0,4.3
2756,11.75,0.0,15.5,2.6
2757,8.68,0.0,12.0,2.8
2758,7.72,0.0,10.8,5.4
2759,15.86,0.0,9.6,7.3
2760,3.62,0.0,10.6,5.4
2761,22.21,0.0,9.9,25.3
2762,8.73,0.0,10.2,9.5
2763,4.93,0.0,10.8,7.0
2764,0.36,1.4,13.5,6.8
2765,0.36,1.4,14.6,4.7
2766,0.36,1.4,14.3,6.1
2767,0.36,1.4,13.6,5.0
2768,0.36,0.0,17.1,8.4
2769,22.34,0.0,17.0,3.8
2770,21.08,0.0,18.2,3.7
2771,50.00,0.0,19.2,9.1
2772,10.59,0.0,18.0,3.4
2773,20.80,0.0,17.0,2.5
2774,13.18,0.0,19.4,2.9
2775,34.35,0.0,18.2,7.0
2776,6.85,0.0,17.1,22.3
2777,22.11,0.0,16.7,2.6
2778,10.43,0.0,13.6,6.6
2779,11.57,0.0,13.8,4.9
2780,13.11,0.0,14.1,8.8
2781,14.91,0.0,10.7,6.6
2782,11.10,0.0,13.2,9.2
2783,14.47,0.0,9.9,5.3
2784,43.06,0.0,8.4,2.7
2785,26.80,0.0,11.1,3.0
2786,24.42,0.0,10.2,5.1
2787,8.46,0.0,12.7,5.9
2788,5.98,0.0,12.8,3.6
2789,26.16,0.0,12.9,15.0
2790,24.55,0.0,17.0,7.9
2791,39.57,0.0,15.2,1.3
2792,7.51,0.0,13.9,4.2
2793,10.14,0.0,19.5,2.4
2794,3.28,0.0,19.5,14.1
2795,8.90,0.0,21.5,1.2
2796,27.04,0.0,18.4,5.8
2797,8.39,0.0,19.2,4.8
2798,20.34,0.0,18.5,7.3
2799,10.46,0.0,19.7,5.4
2800,15.79,0.0,18.2,15.5
2801,4.86,0.0,16.3,7.8
2802,13.04,0.0,15.1,1.5
2803,1.11,0.0,11.7,10.4
2804,10.49,0.0,13.4,5.1
2805,3.31,0.0,12.4,10.4
2806,31.97,0.0,13.9,3.7
2807,22.69,0.0,10.6,2.4
2808,17.70,0.0,10.7,2.1
2809,41.13,0.0,10.6,8.5
2810,5.70,0.0,9.4,7.2
2811,49.30,0.0,13.1,3.1
2812,25.68,0.0,12.2,0.9
2813,10.08,0.0,13.2,8.7
2814,30.22,0.0,14.6,1.3
2815,5.03,0.0,16.0,16.5
2816,6.30,0.0,16.6,1.9
2817,7.49,0.0,18.7,4.5
2818,7.98,0.0,19.0,5.1
2819,5.23,0.0,19.4,5.6
2820,32.41,0.0,20.5,5.4
2821,9.90,0.0,19.8,4.8
2822,16.15,0.0,18.3,3.5
2823,7.72,0.0,17.2,3.9
2824,2.84,0.0,17.5,3.0
2825,15.12,0.0,15.0,4.8
2826,2.64,0.0,13.6,1.6
2827,11.53,0.0,12.3,5.4
2828,4.08,0.0,12.7,4.2
2829,50.00,0.0,13.1,7.4
2830,25.26,0.0,11.1,3.7
2831,13.26,0.0,11.4,6.4
2832,33.48,0.0,9.8,6.2
2833,6.19,0.0,10.3,4.1
2834,18.82,0.0,13.0,5.5
2835,14.29,10.2,12.6,2.0
2836,15.05,10.2,13.8,10.0
2837,33.71,10.2,13.2,3.2
2838,21.89,10.2,14.9,4.0
2839,15.35,10.2,16.8,2.4
2840,3.24,0.0,16.5,2.8
2841,5.65,0.0,14.9,12.0
2842,11.04,0.0,19.8,4.9
2843,13.13,0.0,21.2,3.8
2844,4.93,0.0,20.0,3.7
2845,50.00,0.0,18.9,4.5
2846,40.98,0.0,18.8,6.9
2847,19.72,0.0,15.4,5.0
2848,12.91,0.0,16.9,5.1
2849,10.28,0.0,14.6,2.6
2850,5.69,0.0,13.9,3.8
2851,12.96,0.0,11.9,4.9
2852,14.97,0.0,10.5,4.4
2853,4.51,0.0,9.9,3.5
2854,15.92,0.0,11.6,3.3
2855,10.76,0.0,9.4,5.8
2856,2.65,0.0,8.3,5.9
2857,6.12,0.0,11.3,8.1
2858,8.75,0.0,10.8,5.0
2859,50.00,0.0,7.9,1.3
2860,19.02,0.0,14.0,18.4
2861,4.19,0.0,13.8,4.5
2862,17.97,0.0,16.2,3.5
2863,3.53,0.0,16.0,4.3
2864,28.97,0.0,19.9,3.5
2865,8.36,0.0,18.0,2.7
2866,11.30,0.0,15.4,6.5
2867,35.19,0.0,18.5,4.1
2868,4.35,0.0,20.8,4.2
2869,3.98,0.0,20.1,1.0
2870,7.64,5.9,19.2,3.9
2871,27.96,5.9,17.1,2.3
2872,3.61,0.0,17.6,3.3
2873,1.26,0.0,16.3,5.2
2874,8.49,0.0,15.0,3.1
2875,18.94,0.0,14.6,3.4
2876,31.82,0.0,12.8,4.7
2877,8.41,0.0,11.2,3.3
2878,8.77,0.0,9.2,2.4
2879,30.66,0.0,12.3,1.6
2880,2.73,0.0,13.1,5.5
2881,8.93,0.0,12.9,3.3
2882,14.19,0.0,11.8,1.6
2883,17.45,0.0,9.0,9.5
2884,0.42,0.0,9.9,5.5
2885,0.42,0.0,13.0,2.2
2886,1.66,0.0,15.0,2.9
2887,7.20,0.0,16.3,8.4
2888,17.51,0.0,17.9,4.0
2889,5.55,0.0,16.6,3.5
2890,12.77,0.0,21.9,7.0
2891,17.42,0.0,22.2,4.1
2892,9.26,0.0,18.2,9.4
2893,13.96,0.0,17.2,3.5
2894,5.64,0.0,19.3,3.2
2895,10.33,0.0,20.6,4.5
2896,19.85,0.0,17.6,8.0
2897,13.81,0.0,16.8,5.2
2898,7.62,0.0,14.5,4.8
2899,14.58,0.0,14.1,2.8
2900,21.58,0.0,14.1,2.5
2901,2.36,0.0,12.3,8.0
2902,30.79,0.0,11.7,8.5
2903,9.31,0.0,7.9,8.4
2904,17.12,0.0,13.4,7.2
2905,31.75,0.0,7.9,5.9
2906,4.07,0.0,11.1,5.8
2907,6.91,0.0,11.4,4.9
2908,9.67,0.0,12.5,6.3
2909,6.51,0.0,15.2,4.4
2910,48.81,2.5,14.2,6.3
2911,6.14,2.5,15.9,7.8
2912,7.81,2.5,16.0,2.1
2913,14.35,2.5,20.4,8.7
2914,4.66,2.5,20.0,4.3
2915,8.88,0.0,21.0,10.8
2916,15.70,0.0,21.5,9.6
2917,9.33,0.0,23.1,2.4
2918,11.31,0.0,22.3,4.5
2919,7.98,0.0,19.3,1.5
2920,3.63,0.0,18.0,3.6
2921,15.76,0.0,15.8,5.5
2922,49.60,0.0,16.4,7.4
