hour,visibility_km,rain_rate_mmhr,temperature_c,wind_speed_mps
1926,21.63,0.0,23.0,4.5
1927,30.82,0.0,27.5,4.7
1928,34.49,0.0,29.3,2.7
1929,36.18,0.0,26.2,2.2
1930,54.48,0.0,31.3,2.5
1931,75.48,0.0,28.6,8.5
1932,36.72,0.0,32.6,9.4
1933,67.15,0.0,30.1,8.1
1934,51.41,0.0,30.4,4.2
1935,14.75,0.0,26.9,7.7
1936,41.75,0.0,26.1,2.8
1937,13.57,0.0,24.4,4.4
1938,50.41,0.0,24.8,3.2
1939,41.41,0.0,23.6,2.9
1940,48.26,0.0,24.8,5.0
1941,18.74,0.0,20.8,6.4
1942,41.27,0.0,20.3,3.8
1943,36.64,0.0,20.9,6.5
1944,25.56,0.0,21.5,4.4
1945,36.93,0.0,20.0,1.3
1946,23.44,0.0,22.7,2.6
1947,26.01,0.0,21.0,5.8
1948,47.88,0.0,21.7,5.9
1949,31.11,0.0,25.0,3.3
1950,36.58,0.0,22.1,2.6
1951,33.58,0.0,27.4,10.2
1952,38.11,0.0,28.5,6.9
1953,33.73,0.0,29.6,1.4
1954,13.98,0.0,29.9,4.8
1955,23.10,0.0,32.3,4.7
1956,25.81,0.0,31.3,2.9
1957,15.42,0.0,31.4,4.0
1958,33.60,0.0,32.1,2.0
1959,23.37,0.0,29.2,7.4
1960,22.03,0.0,29.9,10.8
1961,14.79,0.0,25.9,2.6
1962,27.45,0.0,26.9,3.9
1963,35.93,0.0,24.7,2.3
1964,33.48,0.0,22.6,3.5
1965,41.41,0.0,23.3,6.7
1966,27.28,0.0,19.6,4.1
1967,47.54,0.0,19.2,7.0
1968,42.45,0.0,20.0,17.6
1969,29.53,0.0,20.5,3.1
1970,29.08,0.0,21.2,4.9
1971,70.43,0.0,23.6,3.5
1972,26.86,0.0,22.5,6.9
1973,65.26,0.0,26.1,4.7
1974,43.58,0.0,26.3,5.2
1975,22.92,0.0,26.8,4.5
1976,32.31,0.0,26.7,4.3
1977,26.64,0.0,26.5,5.7
1978,23.97,0.0,30.1,5.0
1979,32.08,0.0,27.7,8.9
1980,24.01,0.0,33.0,4.0
1981,23.42,0.0,32.1,12.7
1982,33.54,0.0,29.3,5.1
1983,49.01,0.0,27.7,17.7
1984,28.13,0.0,26.3,10.0
1985,35.25,0.0,26.2,4.3
1986,35.13,0.0,25.3,3.8
1987,22.88,0.0,21.7,2.1
1988,56.09,0.0,22.4,11.1
1989,28.03,0.0,21.6,16.4
1990,24.73,0.0,22.9,3.0
1991,54.01,0.0,21.3,4.5
1992,37.60,0.0,19.9,5.4
1993,47.12,0.0,20.1,4.8
1994,22.31,0.0,19.7,2.5
1995,70.19,0.0,23.8,9.0
1996,19.77,0.0,23.3,4.6
1997,45.46,0.0,24.4,16.3
1998,42.78,0.0,24.9,3.9
1999,30.89,0.0,25.5,4.6
2000,46.41,0.0,29.2,3.4
2001,18.36,0.0,30.9,1.8
2002,32.61,0.0,29.2,4.3
2003,46.34,0.0,28.3,2.8
2004,50.73,0.0,31.3,8.4
2005,46.32,0.0,28.6,4.1
2006,13.80,0.0,31.6,2.9
2007,45.55,0.0,28.0,1.7
2008,36.40,0.0,29.8,6.9
2009,56.77,0.0,26.9,3.1
2010,32.31,0.0,27.6,5.8
2011,15.49,0.0,22.9,5.9
2012,32.61,0.0,21.0,7.1
2013,18.23,0.0,22.6,2.3
2014,35.69,0.0,23.5,7.0
2015,21.78,0.0,21.9,3.5
2016,56.52,0.0,20.9,5.4
2017,34.41,0.0,21.8,4.1
2018,14.51,0.0,19.4,9.4
2019,56.91,0.0,23.2,5.6
2020,84.53,0.0,23.6,5.1
2021,24.50,0.0,24.0,24.0
2022,19.73,0.0,23.7,12.6
2023,20.27,0.0,28.4,3.3
2024,14.01,0.0,27.5,3.2
2025,39.96,0.0,28.3,4.0
2026,24.97,0.0,33.5,4.8
2027,24.32,0.0,31.4,2.1
2028,28.83,0.0,29.7,7.9
2029,55.92,0.0,32.4,3.2
2030,28.73,0.0,30.4,10.5
2031,26.84,0.0,31.5,7.0
2032,21.79,0.0,26.4,2.6
2033,39.56,0.0,27.9,4.1
2034,22.08,0.0,25.4,1.7
2035,26.95,0.0,24.7,5.8
2036,50.67,0.0,26.1,2.5
2037,18.82,0.0,23.4,4.6
2038,16.35,0.0,19.0,3.3
2039,25.89,0.0,22.2,10.1
2040,31.22,0.0,19.1,4.2
2041,38.48,0.0,20.5,15.8
2042,31.34,0.0,21.2,1.1
2043,33.42,0.0,23.1,3.0
2044,62.75,0.0,23.9,19.0
2045,39.80,0.0,24.3,3.6
2046,28.24,0.0,26.0,7.0
2047,31.97,0.0,30.1,2.5
2048,29.84,0.0,28.9,18.8
2049,45.21,0.0,27.2,3.8
2050,56.87,0.0,28.8,2.1
2051,31.24,0.0,29.7,4.2
2052,19.92,0.0,34.6,2.2
2053,52.86,0.0,29.8,2.1
2054,23.13,0.0,29.4,1.6
2055,34.33,0.0,30.3,2.6
2056,11.37,0.0,31.2,6.3
2057,25.01,0.0,27.3,11.4
2058,44.28,0.0,25.5,7.6
2059,42.59,0.0,27.2,6.3
2060,21.98,0.0,24.1,4.4
2061,38.10,0.0,23.3,4.6
2062,12.22,0.0,23.5,2.4
2063,20.98,0.0,21.9,5.7
2064,23.03,0.0,22.6,3.4
2065,48.34,0.0,21.0,4.9
2066,29.07,0.0,21.3,5.2
2067,39.35,0.0,23.5,5.8
2068,43.55,0.0,25.5,4.4
2069,32.78,0.0,24.9,7.4
2070,55.07,0.0,25.7,2.7
2071,23.38,0.0,30.5,2.2
2072,35.64,0.0,30.1,1.9
2073,14.31,0.0,30.4,5.3
2074,42.70,0.0,28.9,5.2
2075,41.38,0.0,32.2,4.2
2076,27.88,0.0,29.9,5.6
2077,25.89,0.0,32.8,10.4
2078,50.67,0.0,33.3,1.3
2079,26.36,0.0,32.1,3.4
2080,48.49,0.0,31.2,2.8
2081,26.85,0.0,26.9,2.6
2082,39.60,0.0,28.1,6.8
2083,19.67,0.0,24.9,4.4
2084,26.26,0.0,26.0,3.6
2085,34.52,0.0,23.6,7.3
2086,72.05,0.0,22.1,14.0
2087,53.62,0.0,21.5,5.8
2088,28.76,0.0,22.5,2.9
2089,55.57,0.0,21.2,3.6
2090,30.31,0.0,20.1,8.0
2091,43.99,0.0,24.9,3.4
2092,30.36,0.0,23.8,5.0
2093,24.21,0.0,27.7,4.4
2094,27.02,0.0,28.4,11.3
2095,15.86,0.0,28.7,2.9
2096,26.94,0.0,31.7,1.9
2097,20.53,0.0,29.8,3.2
2098,37.58,0.0,32.5,3.5
2099,45.64,0.0,32.0,3.5
2100,27.77,0.0,29.2,3.1
2101,19.13,0.0,31.2,5.1
2102,49.64,0.0,30.1,2.3
2103,28.38,0.0,29.6,13.3
2104,52.33,0.0,28.1,3.8
2105,37.15,0.0,25.3,3.7
2106,69.91,0.0,27.6,5.1
2107,30.51,0.0,24.8,4.0
2108,14.57,0.0,24.3,3.7
2109,35.01,0.0,24.5,9.2
2110,22.50,0.0,22.5,5.5
2111,22.37,0.0,23.3,4.6
2112,55.49,0.0,22.8,2.7
2113,36.97,0.0,21.7,4.2
2114,24.91,0.0,23.1,1.8
2115,33.55,0.0,24.7,6.4
2116,33.46,0.0,24.3,8.7
2117,15.56,0.0,26.7,7.1
2118,46.68,0.0,28.4,3.4
2119,44.51,0.0,27.8,1.6
2120,28.61,0.0,30.7,3.8
2121,36.27,0.0,30.1,8.8
2122,20.27,0.0,32.7,5.6
2123,71.08,0.0,30.4,4.5
2124,47.92,0.0,32.6,6.3
2125,26.83,0.0,32.3,3.7
2126,21.32,0.0,32.4,4.3
2127,27.21,0.0,30.8,6.8
2128,24.37,0.0,29.4,3.1
2129,39.05,0.0,26.8,3.4
2130,27.33,0.0,26.9,9.0
2131,16.24,0.0,25.0,3.0
2132,27.82,0.0,26.2,1.7
2133,24.69,0.0,24.6,2.1
2134,45.94,0.0,20.1,5.4
2135,74.23,0.0,25.2,8.8
2136,31.78,0.0,23.3,16.6
2137,34.44,0.0,22.1,3.0
2138,24.03,0.0,23.9,1.5
2139,43.23,0.0,22.3,14.7
2140,30.31,0.0,23.6,7.8
2141,33.60,0.0,23.9,3.9
2142,46.17,0.0,27.3,3.5
2143,42.30,0.0,30.2,3.6
2144,29.61,0.0,30.6,3.8
2145,45.39,0.0,31.1,5.1
2146,65.32,0.0,32.0,5.7
2147,37.48,0.0,35.1,7.9
2148,40.82,0.0,34.3,3.5
2149,41.98,0.0,31.1,9.5
2150,21.80,0.0,29.9,3.3
2151,40.16,0.0,31.0,5.7
2152,31.33,0.0,29.5,1.4
2153,54.72,0.0,30.3,3.0
2154,35.05,0.0,26.5,5.4
2155,27.05,0.0,28.0,2.3
2156,29.14,0.0,25.6,2.7
2157,66.06,0.0,22.8,7.1
2158,110.07,0.0,21.5,1.9
2159,38.87,0.0,23.0,5.2
2160,25.07,0.0,21.8,9.6
2161,19.17,0.0,24.1,8.3
2162,27.34,0.0,23.0,15.9
2163,33.90,0.0,19.7,4.6
2164,26.94,0.0,25.1,6.2
2165,20.40,0.0,23.9,5.2
2166,38.51,0.0,26.4,5.6
2167,28.91,0.0,26.9,5.7
2168,29.96,0.0,29.9,2.1
2169,38.29,0.0,28.7,5.2
2170,29.14,0.0,30.1,12.9
2171,120.00,0.0,34.5,6.6
2172,41.72,0.0,32.9,3.2
2173,18.71,0.0,32.0,7.3
2174,45.05,0.0,31.0,1.5
2175,42.53,0.0,29.8,6.1
2176,38.34,0.0,33.0,1.2
2177,58.58,0.0,28.4,2.2
2178,39.55,0.0,24.8,3.0
2179,22.57,0.0,25.0,2.5
2180,22.84,0.0,26.9,7.1
2181,28.73,0.0,26.3,3.1
2182,47.22,0.0,20.7,2.0
2183,23.81,0.0,21.7,3.3
2184,21.13,0.0,20.8,3.8
2185,96.20,0.0,20.4,5.0
2186,33.33,0.0,24.3,3.2
2187,25.79,0.0,24.6,7.9
2188,10.93,0.0,25.0,5.4
2189,23.14,0.0,25.9,3.7
2190,24.04,0.0,28.7,7.9
2191,32.81,0.0,29.9,18.2
2192,30.73,0.0,30.7,4.5
2193,39.15,0.0,31.9,1.4
2194,19.91,0.0,35.7,4.2
2195,57.43,0.0,30.7,11.1
2196,53.47,0.0,31.3,3.5
2197,22.96,0.0,34.0,4.8
2198,69.13,0.0,33.7,1.9
2199,19.77,0.0,35.9,6.0
2200,22.70,0.0,29.4,2.6
2201,23.02,0.0,30.4,8.8
2202,25.74,0.0,27.7,3.0
2203,22.62,0.0,27.8,1.7
2204,27.61,0.0,22.4,5.4
2205,44.31,0.0,24.4,3.3
2206,29.40,0.0,23.5,1.9
2207,118.57,0.0,21.7,7.4
2208,58.42,0.0,23.5,3.8
2209,55.42,0.0,21.8,8.6
2210,22.77,0.0,23.8,3.3
2211,28.90,0.0,24.0,3.7
2212,27.40,0.0,24.8,6.1
2213,21.44,0.0,27.2,6.4
2214,75.48,0.0,28.8,2.4
2215,51.08,0.0,28.6,4.3
2216,30.70,0.0,29.4,23.0
2217,39.17,0.0,31.5,12.8
2218,34.39,0.0,33.1,5.8
2219,22.38,0.0,34.0,17.3
2220,45.29,0.0,32.4,5.3
2221,34.46,0.0,31.4,2.8
2222,26.87,0.0,32.0,10.0
2223,20.84,0.0,31.8,1.8
2224,42.00,0.0,27.5,2.6
2225,32.14,0.0,29.3,4.8
2226,23.49,0.0,26.6,10.5
2227,53.62,0.0,26.5,9.5
2228,35.06,0.0,25.2,2.0
2229,16.38,0.0,23.8,2.5
2230,59.66,0.0,23.3,2.2
2231,18.21,0.0,25.2,4.5
2232,26.93,0.0,22.9,5.1
2233,33.63,0.0,28.1,3.7
2234,20.77,0.0,23.2,3.2
2235,31.09,0.0,23.0,2.9
2236,62.18,0.0,27.4,10.8
2237,57.56,0.0,25.6,2.8
2238,45.88,0.0,27.6,1.9
2239,49.28,0.0,26.4,17.7
2240,51.88,0.0,30.6,4.4
2241,48.18,0.0,35.2,5.5
2242,35.80,0.0,33.5,2.8
2243,28.84,0.0,33.0,4.9
2244,24.65,0.0,32.5,2.6
2245,26.28,0.0,31.1,2.4
2246,14.87,0.0,35.9,2.9
2247,44.29,0.0,28.9,2.5
2248,38.85,0.0,32.3,9.0
2249,34.82,0.0,29.7,4.3
2250,28.66,0.0,29.0,9.0
2251,38.89,0.0,29.7,6.3
2252,34.93,0.0,24.3,23.6
2253,31.16,0.0,25.8,3.3
2254,45.27,0.0,22.2,3.1
2255,32.34,0.0,27.1,6.4
2256,41.95,0.0,23.4,6.3
2257,48.09,0.0,21.7,3.6
2258,21.50,0.0,23.9,6.4
2259,41.13,0.0,25.6,2.2
2260,11.82,0.0,28.7,5.8
2261,45.39,0.0,26.8,2.9
2262,48.43,0.0,27.6,3.7
2263,45.97,0.0,31.5,2.4
2264,49.65,0.0,31.2,3.0
2265,53.44,0.0,32.1,2.6
2266,31.94,0.0,33.4,6.1
2267,42.83,0.0,30.5,12.8
2268,47.93,0.0,33.5,1.8
2269,25.39,0.0,32.6,7.0
2270,19.12,0.0,32.0,7.9
2271,40.77,0.0,32.6,3.9
2272,44.90,0.0,27.4,2.2
2273,52.04,0.0,28.4,2.5
2274,33.40,0.0,28.8,6.6
2275,34.78,0.0,28.2,3.1
2276,34.41,0.0,26.1,4.0
2277,26.72,0.0,23.2,1.6
2278,45.61,0.0,23.8,5.9
2279,42.66,0.0,25.4,8.2
2280,31.86,0.0,25.4,2.5
2281,33.95,0.0,23.2,3.2
2282,31.12,0.0,22.6,1.9
2283,71.93,0.0,27.9,3.7
2284,42.01,0.0,30.1,4.7
2285,18.98,0.0,28.3,5.0
2286,33.17,0.0,28.8,8.7
2287,28.68,0.0,28.3,9.1
2288,34.16,0.0,31.7,6.0
2289,26.84,0.0,32.5,1.7
2290,48.52,0.0,32.0,6.0
2291,31.77,0.0,32.5,2.0
2292,34.30,0.0,32.8,4.2
2293,36.92,0.0,35.6,5.3
2294,34.48,0.0,33.9,3.5
2295,19.28,0.0,34.3,11.3
2296,23.17,0.0,31.2,3.8
2297,23.66,0.0,30.7,4.9
2298,36.84,0.0,28.7,10.2
2299,26.17,0.0,25.7,2.7
2300,24.73,0.0,27.2,3.8
2301,30.10,0.0,24.4,8.8
2302,41.13,0.0,25.3,6.1
2303,30.21,0.0,21.8,4.6
2304,34.05,0.0,25.3,1.8
2305,30.67,0.0,25.0,3.8
2306,92.05,0.0,23.4,2.2
2307,33.47,0.0,25.8,7.4
2308,28.07,0.0,26.6,4.6
2309,12.55,0.0,30.8,1.6
2310,31.76,0.0,28.6,1.5
2311,63.17,0.0,30.7,2.9
2312,18.67,0.0,29.8,2.0
2313,24.14,0.0,33.1,3.2
2314,79.48,0.0,35.1,6.1
2315,18.68,0.0,35.6,2.6
2316,45.53,0.0,34.4,6.9
2317,29.97,0.0,34.3,3.3
2318,20.75,0.0,34.0,5.4
2319,41.66,0.0,33.2,1.7
2320,13.37,0.0,32.0,7.9
2321,46.94,0.0,27.8,9.8
2322,24.49,0.0,30.4,3.7
2323,20.36,0.0,28.1,3.2
2324,56.23,0.0,26.4,4.6
2325,30.46,0.0,23.7,3.9
2326,46.90,0.0,26.2,3.3
2327,64.56,0.0,27.4,18.3
2328,22.40,0.0,26.1,8.2
2329,12.32,0.0,23.6,5.6
2330,41.35,0.0,22.4,5.2
2331,29.92,0.0,23.7,1.7
2332,40.30,0.0,26.9,3.6
2333,65.87,0.0,28.8,3.3
2334,15.47,0.0,30.8,8.6
2335,26.16,0.0,31.0,2.5
2336,36.90,0.0,30.7,5.9
2337,34.19,0.0,33.0,2.8
2338,27.72,0.0,32.8,5.3
2339,54.46,0.0,34.9,3.1
2340,10.71,0.0,35.9,5.1
2341,17.50,0.0,33.6,4.9
2342,43.38,0.0,34.2,5.9
2343,27.47,0.0,32.8,8.5
2344,46.10,0.0,31.5,6.8
2345,63.68,0.0,29.9,7.7
2346,18.00,0.0,30.5,10.9
2347,28.34,0.0,29.8,4.1
2348,19.92,0.0,27.8,4.4
2349,43.38,0.0,26.5,2.3
2350,22.72,0.0,25.4,3.2
2351,60.17,0.0,23.3,1.3
2352,25.52,0.0,26.7,8.0
2353,24.73,0.0,24.6,3.6
2354,47.76,0.0,25.0,10.6
2355,32.95,0.0,27.3,5.1
2356,46.59,0.0,27.1,2.7
2357,19.93,0.0,28.2,1.7
2358,32.52,0.0,28.0,1.2
2359,55.88,0.0,29.7,2.1
2360,32.83,0.0,31.9,6.0
2361,17.97,0.0,35.1,6.6
2362,66.44,0.0,32.3,4.9
2363,20.38,0.0,32.8,5.1
2364,24.11,0.0,33.4,2.0
2365,19.26,0.0,35.6,2.4
2366,49.83,0.0,33.6,2.8
2367,104.62,0.0,32.0,5.7
2368,30.64,0.0,33.2,2.1
2369,73.56,0.0,29.6,6.4
2370,79.49,0.0,29.9,2.1
2371,34.61,0.0,26.5,8.6
2372,30.57,0.0,29.4,2.5
2373,28.67,0.0,28.0,2.5
2374,35.29,0.0,25.5,6.8
2375,71.86,0.0,27.4,4.5
2376,35.51,0.0,23.9,4.7
2377,29.89,0.0,23.3,6.6
2378,32.75,0.0,27.8,4.5
2379,40.23,0.0,24.9,8.7
2380,27.54,0.0,27.2,3.2
2381,29.49,0.0,32.1,4.5
2382,25.59,0.0,28.8,7.0
2383,22.15,0.0,31.1,9.9
2384,41.72,0.0,33.9,2.5
2385,22.41,0.0,34.4,3.6
2386,32.28,0.0,32.4,4.4
2387,28.96,0.0,36.1,4.5
2388,47.55,0.0,34.5,5.3
2389,29.36,0.0,35.9,8.1
2390,41.79,0.0,32.1,5.6
2391,17.44,0.0,36.6,3.5
2392,53.41,0.0,32.0,6.8
2393,41.37,0.0,32.1,18.6
2394,55.50,0.0,28.6,3.5
2395,37.10,0.0,26.1,3.1
2396,36.46,0.0,26.9,2.4
2397,27.39,0.0,27.8,10.0
2398,36.52,0.0,27.1,2.4
2399,21.13,0.0,24.2,3.3
2400,23.96,0.0,27.4,6.5
2401,25.20,0.0,23.6,2.4
2402,28.90,0.0,25.3,6.4
2403,11.66,0.0,27.2,4.5
2404,20.89,0.0,25.9,1.0
2405,17.84,0.0,24.3,8.7
2406,61.58,0.0,31.3,8.1
2407,21.32,0.0,31.6,2.7
2408,22.55,0.0,32.8,2.9
2409,31.49,0.0,32.2,3.6
2410,35.65,0.0,34.5,7.2
2411,38.81,0.0,34.1,6.2
2412,25.60,0.0,33.9,5.3
2413,30.84,0.0,36.6,8.0
2414,59.90,0.0,33.2,2.3
2415,31.94,0.0,33.6,2.4
2416,34.48,0.0,32.8,10.7
2417,47.54,0.0,30.4,3.2
2418,45.21,0.0,29.6,3.8
2419,16.05,0.0,29.8,3.7
2420,38.44,0.0,29.6,3.4
2421,33.33,0.0,26.6,4.4
2422,65.01,0.0,26.7,3.8
2423,21.43,0.0,24.6,6.6
2424,22.90,0.0,24.5,13.5
2425,28.01,0.0,24.2,4.0
2426,45.27,0.0,26.5,8.6
2427,52.55,0.0,25.6,4.6
2428,29.19,0.0,27.1,3.4
2429,42.57,0.0,28.6,2.3
2430,25.87,0.0,28.2,3.3
2431,32.55,0.0,30.5,0.8
2432,40.08,0.0,33.2,6.2
2433,71.07,0.0,33.0,5.3
2434,49.76,0.0,37.6,4.3
2435,52.78,0.0,36.7,2.3
2436,29.42,0.0,37.0,4.6
2437,16.57,0.0,33.4,5.1
2438,82.82,0.0,33.7,4.4
2439,17.18,0.0,33.3,2.8
2440,27.95,0.0,32.8,4.6
2441,30.87,0.0,34.3,2.0
2442,54.97,0.0,28.0,6.4
2443,52.54,0.0,29.0,5.8
2444,25.88,0.0,27.1,12.6
2445,35.80,0.0,27.0,2.3
2446,24.78,0.0,26.3,3.4
2447,24.09,0.0,24.9,4.0
2448,43.95,0.0,25.4,2.5
2449,18.66,0.0,25.7,2.4
2450,36.20,0.0,24.6,3.6
2451,25.59,0.0,30.2,2.0
2452,13.89,0.0,27.8,7.6
2453,30.35,0.0,31.9,3.8
2454,48.84,0.0,31.7,5.5
2455,36.91,0.0,31.9,5.2
2456,20.49,0.0,32.5,5.2
2457,35.21,0.0,34.5,6.3
2458,16.58,0.0,32.0,3.3
2459,78.44,0.0,33.2,16.3
2460,34.94,0.0,34.4,4.2
2461,42.65,0.0,33.4,2.7
2462,58.79,0.0,34.9,2.0
2463,35.27,0.0,34.3,1.8
2464,35.06,0.0,35.9,34.6
2465,23.28,0.0,32.5,5.0
2466,14.28,0.0,30.9,2.9
2467,24.76,0.0,29.6,2.6
2468,35.08,0.0,28.6,6.6
2469,34.33,0.0,26.6,2.7
2470,36.81,0.0,26.1,5.7
2471,20.39,0.0,24.7,6.6
2472,25.20,0.0,23.1,5.2
2473,47.97,0.0,25.3,1.4
2474,35.79,0.0,26.8,10.1
2475,19.00,0.0,28.9,6.2
2476,52.18,0.0,27.8,15.3
2477,62.84,0.0,28.1,6.4
2478,22.58,0.0,30.8,2.8
2479,32.60,0.0,30.9,3.6
2480,30.29,0.0,31.3,4.1
2481,21.04,0.0,32.7,3.7
2482,32.65,0.0,35.5,3.1
2483,38.51,0.0,36.0,5.2
2484,36.08,0.0,36.7,3.1
2485,73.87,0.0,36.1,11.2
2486,22.32,0.0,37.0,1.9
2487,21.05,0.0,36.8,4.1
2488,51.24,0.0,34.4,2.6
2489,48.68,0.0,31.3,3.9
2490,14.05,0.0,31.5,7.2
2491,23.32,0.0,29.2,6.0
2492,16.18,0.0,28.8,11.8
2493,49.51,0.0,27.4,2.1
2494,48.14,0.0,26.5,1.7
2495,32.40,0.0,26.6,2.4
2496,51.91,0.0,28.8,2.0
2497,43.40,0.0,27.1,5.8
2498,38.46,0.0,27.0,7.3
2499,27.02,0.0,27.6,10.2
2500,18.61,0.0,30.6,1.7
2501,29.57,0.0,28.5,3.0
2502,32.90,0.0,32.1,1.9
2503,41.46,0.0,36.3,2.4
2504,35.83,0.0,34.3,6.1
2505,32.41,0.0,33.7,1.3
2506,36.97,0.0,34.0,2.2
2507,22.09,0.0,35.6,4.3
2508,26.91,0.0,37.8,1.5
2509,46.01,0.0,37.2,8.9
2510,27.77,0.0,35.2,3.0
2511,29.82,0.0,36.0,13.8
2512,40.84,0.0,35.3,4.8
2513,24.46,0.0,32.6,3.5
2514,27.29,0.0,30.4,2.2
2515,16.42,0.0,33.2,2.2
2516,51.11,0.0,26.6,2.1
2517,54.63,0.0,28.0,5.6
2518,48.15,0.0,26.4,9.2
2519,35.47,0.0,27.3,6.1
2520,20.68,0.0,26.9,1.8
2521,27.29,0.0,25.3,4.5
2522,23.24,0.0,25.8,4.1
2523,23.96,0.0,27.7,3.7
2524,28.36,0.0,30.4,1.3
2525,27.84,0.0,29.1,1.0
2526,50.77,0.0,30.9,3.0
2527,33.65,0.0,33.3,2.8
2528,56.70,0.0,36.0,8.6
2529,24.78,0.0,35.2,6.9
2530,38.37,0.0,32.7,5.4
2531,30.20,0.0,34.0,2.9
2532,40.43,0.0,34.9,10.0
2533,46.28,0.0,34.5,13.4
2534,52.10,0.0,37.8,6.6
2535,28.68,0.0,35.2,3.3
2536,33.01,0.0,35.3,3.9
2537,47.96,0.0,32.3,20.6
2538,70.51,0.0,31.2,5.3
2539,34.21,0.0,29.3,9.6
2540,30.81,0.0,28.8,3.7
2541,31.71,0.0,27.5,2.6
2542,14.96,0.0,27.9,2.7
2543,37.59,0.0,26.3,1.0
2544,25.69,0.0,26.7,3.1
2545,21.13,0.0,27.1,13.6
2546,41.52,0.0,27.2,5.2
2547,32.10,0.0,31.1,3.5
2548,46.90,0.0,28.2,2.3
2549,32.71,0.0,29.5,6.3
2550,20.43,0.0,30.0,6.1
2551,35.35,0.0,33.1,6.1
2552,15.34,0.0,35.3,3.1
2553,45.15,0.0,35.3,3.5
2554,57.56,0.0,39.3,4.4
2555,29.52,0.0,35.8,1.9
2556,35.80,0.0,34.6,8.9
2557,56.62,0.0,36.1,2.2
2558,32.91,0.0,33.6,15.3
2559,16.74,0.0,35.9,5.2
2560,58.14,0.0,32.0,5.9
2561,27.02,0.0,32.5,2.0
2562,30.20,0.0,30.5,5.1
2563,62.92,0.0,30.1,8.0
2564,88.56,0.0,27.7,5.3
2565,24.74,0.0,26.9,4.8
2566,49.28,0.0,27.6,3.8
2567,37.11,0.0,27.8,5.6
2568,67.45,0.0,24.7,3.5
2569,29.81,0.0,28.7,5.4
2570,38.05,0.0,26.9,11.2
2571,27.22,0.0,28.1,9.2
2572,68.93,0.0,29.5,5.0
2573,26.93,0.0,29.8,2.3
2574,27.02,0.0,33.8,3.9
2575,43.69,0.0,32.8,5.9
2576,24.00,0.0,32.4,6.1
2577,38.18,0.0,38.0,8.8
2578,28.98,0.0,39.1,2.2
2579,26.06,0.0,35.4,8.4
2580,31.34,0.0,37.9,6.8
2581,21.51,0.0,39.6,9.8
2582,20.50,0.0,36.6,2.1
2583,26.46,0.0,36.0,30.6
2584,78.39,0.0,36.1,2.5
2585,25.41,0.0,35.2,3.1
2586,67.85,0.0,32.9,2.9
2587,42.84,0.0,28.6,6.5
2588,30.09,0.0,27.7,5.3
2589,26.49,0.0,28.0,3.9
2590,34.57,0.0,29.7,11.1
2591,71.09,0.0,25.3,7.2
2592,19.32,0.0,26.7,3.3
2593,29.06,0.0,28.7,2.4
2594,47.61,0.0,26.4,8.7
2595,31.45,0.0,27.7,2.5
2596,34.94,0.0,27.1,6.6
2597,13.62,0.0,29.6,1.1
2598,35.94,0.0,30.6,4.4
2599,39.79,0.0,33.1,11.3
2600,31.72,0.0,32.9,6.0
2601,29.43,0.0,37.2,12.2
2602,54.52,0.0,34.8,3.3
2603,41.99,0.0,36.2,5.2
2604,38.74,0.0,36.0,4.0
2605,77.38,0.0,36.2,4.6
2606,29.15,0.0,40.6,2.6
2607,33.29,0.0,34.4,4.6
2608,66.24,0.0,35.5,3.8
2609,28.29,0.0,31.8,3.3
2610,71.15,0.0,33.9,3.2
2611,31.96,0.0,31.1,3.5
2612,53.09,0.0,30.1,8.0
2613,45.25,0.0,29.5,5.0
2614,23.78,0.0,29.8,3.9
2615,39.00,0.0,29.8,5.9
2616,39.86,0.0,29.3,5.7
2617,40.83,0.0,25.8,4.0
2618,78.80,0.0,29.2,2.2
2619,42.79,0.0,28.5,1.1
2620,31.56,0.0,31.7,12.8
2621,21.62,0.0,27.8,4.1
2622,34.28,0.0,32.6,2.7
2623,26.93,0.0,31.5,2.8
2624,23.62,0.0,35.6,7.7
2625,31.84,0.0,34.9,15.3
2626,18.71,0.0,35.0,8.2
2627,14.73,0.0,34.3,2.7
2628,36.93,0.0,36.3,12.3
2629,86.89,0.0,37.5,13.4
2630,48.24,0.0,37.3,1.4
2631,23.42,0.0,35.6,12.2
2632,46.98,0.0,34.3,2.6
2633,97.77,0.0,34.4,5.3
2634,27.26,0.0,36.3,13.3
2635,19.90,0.0,31.7,2.6
2636,42.26,0.0,28.3,7.2
2637,73.21,0.0,26.9,7.9
2638,37.79,0.0,27.7,5.7
2639,32.49,0.0,28.6,2.2
2640,27.38,0.0,26.2,5.0
2641,22.34,0.0,26.3,2.8
2642,25.32,0.0,26.6,6.9
2643,31.05,0.0,27.4,10.1
2644,71.69,0.0,30.9,11.0
2645,12.10,0.0,30.4,9.3
2646,86.88,0.0,33.4,1.5
2647,50.24,0.0,33.1,2.0
2648,29.26,0.0,32.7,1.9
2649,41.09,0.0,39.4,3.8
2650,24.14,0.0,36.1,7.7
2651,76.41,0.0,38.6,4.2
2652,18.88,0.0,37.3,3.2
2653,18.39,0.0,39.7,1.6
2654,43.73,0.0,38.5,9.4
2655,34.99,0.0,38.9,6.7
2656,34.32,0.0,35.3,5.8
2657,29.59,0.0,32.9,3.1
2658,24.92,0.0,31.8,5.7
2659,28.96,0.0,32.5,3.2
2660,53.61,0.0,28.1,4.3
