time_s,ppg_clean_ua,ppg_with_ambient_ua,ambient_ua,photodiode_total_ua
8.2070,1.000000,1.452453,0.452447,1.452453
8.2080,1.000000,1.452472,0.452447,1.452472
8.2090,1.000000,1.470620,0.470611,1.470620
8.2100,1.000000,1.499980,0.500000,1.499980
8.2110,1.000000,1.529419,0.529389,1.529419
8.2120,1.000000,1.547543,0.547553,1.547543
8.2130,1.000000,1.547554,0.547553,1.547554
8.2140,1.000000,1.529329,0.529389,1.529329
8.2150,1.000000,1.500031,0.500000,1.500031
8.2160,1.000000,1.470590,0.470611,1.470590
8.2170,1.000000,1.452437,0.452447,1.452437
8.2180,1.000000,1.452476,0.452447,1.452476
8.2190,1.000000,1.470592,0.470611,1.470592
8.2200,1.000000,1.499974,0.500000,1.499974
8.2210,1.000000,1.529414,0.529389,1.529414
8.2220,1.000000,1.547546,0.547553,1.547546
8.2230,1.000000,1.547610,0.547553,1.547610
8.2240,1.000000,1.529370,0.529389,1.529370
8.2250,1.000000,1.499983,0.500000,1.499983
8.2260,1.000000,1.470591,0.470611,1.470591
8.2270,1.000000,1.452450,0.452447,1.452450
8.2280,1.000000,1.452463,0.452447,1.452463
8.2290,1.000000,1.470620,0.470611,1.470620
8.2300,1.000000,1.500002,0.500000,1.500002
8.2310,1.000000,1.529403,0.529389,1.529403
8.2320,1.000000,1.547516,0.547553,1.547516
8.2330,1.000000,1.547550,0.547553,1.547550
8.2340,1.000000,1.529416,0.529389,1.529416
8.2350,1.000000,1.500015,0.500000,1.500015
8.2360,1.000000,1.470660,0.470611,1.470660
8.2370,1.000000,1.452438,0.452447,1.452438
8.2380,1.000000,1.452446,0.452447,1.452446
8.2390,1.000000,1.470618,0.470611,1.470618
8.2400,1.000000,1.499999,0.500000,1.499999
8.2410,1.000000,1.529380,0.529389,1.529380
8.2420,1.000000,1.547546,0.547553,1.547546
8.2430,1.000000,1.547541,0.547553,1.547541
8.2440,1.000000,1.529396,0.529389,1.529396
8.2450,1.000000,1.499988,0.500000,1.499988
8.2460,1.000000,1.470605,0.470611,1.470605
8.2470,1.000000,1.452453,0.452447,1.452453
8.2480,1.000000,1.452429,0.452447,1.452429
8.2490,1.000000,1.470612,0.470611,1.470612
8.2500,1.000000,1.500002,0.500000,1.500002
8.2510,1.000000,1.529413,0.529389,1.529413
8.2520,1.000000,1.547568,0.547553,1.547568
8.2530,1.000000,1.547541,0.547553,1.547541
8.2540,1.000000,1.529376,0.529389,1.529376
8.2550,1.000000,1.500008,0.500000,1.500008
8.2560,1.000000,1.470604,0.470611,1.470604
8.2570,1.000000,1.452423,0.452447,1.452423
8.2580,1.000000,1.452436,0.452447,1.452436
8.2590,1.000000,1.470601,0.470611,1.470601
8.2600,1.000000,1.499999,0.500000,1.499999
8.2610,1.000000,1.529377,0.529389,1.529377
8.2620,1.000000,1.547529,0.547553,1.547529
8.2630,1.000000,1.547562,0.547553,1.547562
8.2640,1.000000,1.529361,0.529389,1.529361
8.2650,1.000000,1.499985,0.500000,1.499985
8.2660,1.000000,1.470592,0.470611,1.470592
8.2670,1.000000,1.452456,0.452447,1.452456
8.2680,1.000000,1.452448,0.452447,1.452448
8.2690,1.000000,1.470597,0.470611,1.470597
8.2700,1.000000,1.500030,0.500000,1.500030
8.2710,1.000000,1.529382,0.529389,1.529382
8.2720,1.000000,1.547522,0.547553,1.547522
8.2730,1.000000,1.547564,0.547553,1.547564
8.2740,1.000000,1.529385,0.529389,1.529385
8.2750,1.000000,1.500016,0.500000,1.500016
8.2760,1.000000,1.470580,0.470611,1.470580
8.2770,1.000000,1.452432,0.452447,1.452432
8.2780,1.000000,1.452445,0.452447,1.452445
8.2790,1.000000,1.470598,0.470611,1.470598
8.2800,1.000000,1.500014,0.500000,1.500014
8.2810,1.000000,1.529409,0.529389,1.529409
8.2820,1.000000,1.547549,0.547553,1.547549
8.2830,1.000000,1.547547,0.547553,1.547547
8.2840,1.000000,1.529413,0.529389,1.529413
8.2850,1.000000,1.500024,0.500000,1.500024
8.2860,1.000000,1.470604,0.470611,1.470604
8.2870,1.000000,1.452466,0.452447,1.452466
8.2880,1.000000,1.452455,0.452447,1.452455
8.2890,1.000000,1.470641,0.470611,1.470641
8.2900,1.000000,1.500019,0.500000,1.500019
8.2910,1.000000,1.529414,0.529389,1.529414
8.2920,1.000000,1.547520,0.547553,1.547520
8.2930,1.000000,1.547588,0.547553,1.547588
8.2940,1.000000,1.529419,0.529389,1.529419
8.2950,1.000000,1.499990,0.500000,1.499990
8.2960,1.000000,1.470633,0.470611,1.470633
8.2970,1.000000,1.452431,0.452447,1.452431
8.2980,1.000000,1.452477,0.452447,1.452477
8.2990,1.000000,1.470616,0.470611,1.470616
8.3000,1.000000,1.500008,0.500000,1.500008
8.3010,1.000000,1.529382,0.529389,1.529382
8.3020,1.000000,1.547512,0.547553,1.547512
8.3030,1.000000,1.547564,0.547553,1.547564
8.3040,1.000000,1.529388,0.529389,1.529388
8.3050,1.000000,1.500011,0.500000,1.500011
8.3060,1.000000,1.470627,0.470611,1.470627
8.3070,1.000000,1.452457,0.452447,1.452457
8.3080,1.000000,1.452421,0.452447,1.452421
8.3090,1.000000,1.470571,0.470611,1.470571
8.3100,1.000000,1.499968,0.500000,1.499968
8.3110,1.000000,1.529367,0.529389,1.529367
8.3120,1.000000,1.547526,0.547553,1.547526
8.3130,1.000000,1.547546,0.547553,1.547546
8.3140,1.000000,1.529392,0.529389,1.529392
8.3150,1.000000,1.500020,0.500000,1.500020
8.3160,1.000000,1.470657,0.470611,1.470657
8.3170,1.000000,1.452447,0.452447,1.452447
8.3180,1.000000,1.452468,0.452447,1.452468
8.3190,1.000000,1.470580,0.470611,1.470580
8.3200,1.000000,1.499981,0.500000,1.499981
8.3210,1.000000,1.529377,0.529389,1.529377
8.3220,1.000000,1.547567,0.547553,1.547567
8.3230,1.000000,1.547548,0.547553,1.547548
8.3240,1.000000,1.529365,0.529389,1.529365
8.3250,1.000000,1.499980,0.500000,1.499980
8.3260,1.000000,1.470655,0.470611,1.470655
8.3270,1.000000,1.452434,0.452447,1.452434
8.3280,1.000000,1.452461,0.452447,1.452461
8.3290,1.000000,1.470578,0.470611,1.470578
8.3300,1.000000,1.500014,0.500000,1.500014
8.3310,1.000000,1.529391,0.529389,1.529391
8.3320,1.000000,1.547562,0.547553,1.547562
8.3330,1.000311,1.547887,0.547553,1.547887
8.3340,1.000329,1.529729,0.529389,1.529729
8.3350,1.000347,1.500328,0.500000,1.500328
8.3360,1.000366,1.471001,0.470611,1.471001
8.3370,1.000387,1.452802,0.452447,1.452802
8.3380,1.000408,1.452887,0.452447,1.452887
8.3390,1.000430,1.471037,0.470611,1.471037
8.3400,1.000452,1.500478,0.500000,1.500478
8.3410,1.000476,1.529860,0.529389,1.529860
8.3420,1.000501,1.548065,0.547553,1.548065
8.3430,1.000527,1.548124,0.547553,1.548124
8.3440,1.000554,1.529907,0.529389,1.529907
8.3450,1.000582,1.500545,0.500000,1.500545
8.3460,1.000611,1.471206,0.470611,1.471206
8.3470,1.000641,1.453095,0.452447,1.453095
8.3480,1.000672,1.453112,0.452447,1.453112
8.3490,1.000704,1.471315,0.470611,1.471315
8.3500,1.000738,1.500728,0.500000,1.500728
8.3510,1.000772,1.530138,0.529389,1.530138
8.3520,1.000808,1.548377,0.547553,1.548377
8.3530,1.000845,1.548419,0.547553,1.548419
8.3540,1.000883,1.530249,0.529389,1.530249
8.3550,1.000923,1.500894,0.500000,1.500894
8.3560,1.000963,1.471577,0.470611,1.471577
8.3570,1.001005,1.453436,0.452447,1.453436
8.3580,1.001048,1.453533,0.452447,1.453533
8.3590,1.001092,1.471670,0.470611,1.471670
8.3600,1.001138,1.501095,0.500000,1.501095
8.3610,1.001185,1.530545,0.529389,1.530545
8.3620,1.001233,1.548756,0.547553,1.548756
8.3630,1.001282,1.548841,0.547553,1.548841
8.3640,1.001332,1.530701,0.529389,1.530701
8.3650,1.001384,1.501390,0.500000,1.501390
8.3660,1.001437,1.472029,0.470611,1.472029
8.3670,1.001491,1.453954,0.452447,1.453954
8.3680,1.001546,1.453979,0.452447,1.453979
8.3690,1.001603,1.472240,0.470611,1.472240
8.3700,1.001660,1.501677,0.500000,1.501677
8.3710,1.001719,1.531071,0.529389,1.531071
8.3720,1.001779,1.549332,0.547553,1.549332
8.3730,1.001839,1.549414,0.547553,1.549414
8.3740,1.001901,1.531285,0.529389,1.531285
8.3750,1.001964,1.501957,0.500000,1.501957
8.3760,1.002028,1.472634,0.470611,1.472634
8.3770,1.002092,1.454563,0.452447,1.454563
8.3780,1.002158,1.454644,0.452447,1.454644
8.3790,1.002224,1.472829,0.470611,1.472829
8.3800,1.002291,1.502259,0.500000,1.502259
8.3810,1.002359,1.531757,0.529389,1.531757
8.3820,1.002428,1.549994,0.547553,1.549994
8.3830,1.002497,1.550011,0.547553,1.550011
8.3840,1.002566,1.531946,0.529389,1.531946
8.3850,1.002636,1.502655,0.500000,1.502655
8.3860,1.002707,1.473316,0.470611,1.473316
8.3870,1.002778,1.455251,0.452447,1.455251
8.3880,1.002849,1.455309,0.452447,1.455309
8.3890,1.002920,1.473512,0.470611,1.473512
8.3900,1.002992,1.503005,0.500000,1.503005
8.3910,1.003063,1.532439,0.529389,1.532439
8.3920,1.003135,1.550676,0.547553,1.550676
8.3930,1.003206,1.550816,0.547553,1.550816
8.3940,1.003277,1.532697,0.529389,1.532697
8.3950,1.003348,1.503346,0.500000,1.503346
8.3960,1.003418,1.474002,0.470611,1.474002
8.3970,1.003488,1.455951,0.452447,1.455951
8.3980,1.003558,1.455991,0.452447,1.455991
8.3990,1.003627,1.474229,0.470611,1.474229
8.4000,1.003695,1.503686,0.500000,1.503686
8.4010,1.003762,1.533159,0.529389,1.533159
8.4020,1.003829,1.551378,0.547553,1.551378
8.4030,1.003894,1.551434,0.547553,1.551434
8.4040,1.003958,1.533345,0.529389,1.533345
8.4050,1.004021,1.504012,0.500000,1.504012
8.4060,1.004083,1.474697,0.470611,1.474697
8.4070,1.004144,1.456556,0.452447,1.456556
8.4080,1.004203,1.456632,0.452447,1.456632
8.4090,1.004261,1.474881,0.470611,1.474881
8.4100,1.004317,1.504334,0.500000,1.504334
8.4110,1.004371,1.533757,0.529389,1.533757
8.4120,1.004423,1.551975,0.547553,1.551975
8.4130,1.004474,1.552012,0.547553,1.552012
8.4140,1.004523,1.533905,0.529389,1.533905
8.4150,1.004570,1.504548,0.500000,1.504548
8.4160,1.004614,1.475205,0.470611,1.475205
8.4170,1.004657,1.457105,0.452447,1.457105
8.4180,1.004697,1.457167,0.452447,1.457167
8.4190,1.004735,1.475359,0.470611,1.475359
8.4200,1.004771,1.504735,0.500000,1.504735
8.4210,1.004804,1.534200,0.529389,1.534200
8.4220,1.004835,1.552352,0.547553,1.552352
8.4230,1.004863,1.552415,0.547553,1.552415
8.4240,1.004889,1.534329,0.529389,1.534329
8.4250,1.004912,1.504938,0.500000,1.504938
8.4260,1.004932,1.475588,0.470611,1.475588
8.4270,1.004950,1.457383,0.452447,1.457383
8.4280,1.004965,1.457457,0.452447,1.457457
8.4290,1.004978,1.475581,0.470611,1.475581
8.4300,1.004987,1.505009,0.500000,1.505009
8.4310,1.004994,1.534376,0.529389,1.534376
8.4320,1.004999,1.552545,0.547553,1.552545
8.4330,1.005000,1.552534,0.547553,1.552534
8.4340,1.004999,1.534373,0.529389,1.534373
8.4350,1.004994,1.505013,0.500000,1.505013
8.4360,1.004988,1.475582,0.470611,1.475582
8.4370,1.004978,1.457437,0.452447,1.457437
8.4380,1.004965,1.457392,0.452447,1.457392
8.4390,1.004950,1.475588,0.470611,1.475588
8.4400,1.004932,1.504941,0.500000,1.504941
8.4410,1.004912,1.534293,0.529389,1.534293
8.4420,1.004889,1.552428,0.547553,1.552428
8.4430,1.004863,1.552401,0.547553,1.552401
8.4440,1.004835,1.534243,0.529389,1.534243
8.4450,1.004804,1.504781,0.500000,1.504781
8.4460,1.004771,1.475344,0.470611,1.475344
8.4470,1.004735,1.457158,0.452447,1.457158
8.4480,1.004697,1.457130,0.452447,1.457130
8.4490,1.004657,1.475267,0.470611,1.475267
8.4500,1.004615,1.504600,0.500000,1.504600
8.4510,1.004570,1.533948,0.529389,1.533948
8.4520,1.004523,1.552129,0.547553,1.552129
8.4530,1.004475,1.552087,0.547553,1.552087
8.4540,1.004424,1.533832,0.529389,1.533832
8.4550,1.004371,1.504393,0.500000,1.504393
8.4560,1.004317,1.474970,0.470611,1.474970
8.4570,1.004261,1.456704,0.452447,1.456704
8.4580,1.004204,1.456666,0.452447,1.456666
8.4590,1.004145,1.474721,0.470611,1.474721
8.4600,1.004084,1.504107,0.500000,1.504107
8.4610,1.004022,1.533400,0.529389,1.533400
8.4620,1.003959,1.551522,0.547553,1.551522
8.4630,1.003895,1.551450,0.547553,1.551450
8.4640,1.003829,1.533216,0.529389,1.533216
8.4650,1.003763,1.503798,0.500000,1.503798
8.4660,1.003696,1.474300,0.470611,1.474300
8.4670,1.003628,1.456110,0.452447,1.456110
8.4680,1.003559,1.455985,0.452447,1.455985
8.4690,1.003489,1.474106,0.470611,1.474106
8.4700,1.003420,1.503450,0.500000,1.503450
8.4710,1.003349,1.532746,0.529389,1.532746
8.4720,1.003278,1.550852,0.547553,1.550852
8.4730,1.003207,1.550779,0.547553,1.550779
8.4740,1.003136,1.532481,0.529389,1.532481
8.4750,1.003065,1.503081,0.500000,1.503081
8.4760,1.002993,1.473605,0.470611,1.473605
8.4770,1.002922,1.455363,0.452447,1.455363
8.4780,1.002851,1.455283,0.452447,1.455283
8.4790,1.002780,1.473372,0.470611,1.473372
8.4800,1.002709,1.502722,0.500000,1.502722
8.4810,1.002639,1.531997,0.529389,1.531997
8.4820,1.002569,1.550145,0.547553,1.550145
8.4830,1.002500,1.550031,0.547553,1.550031
8.4840,1.002431,1.531812,0.529389,1.531812
8.4850,1.002362,1.502372,0.500000,1.502372
8.4860,1.002295,1.472882,0.470611,1.472882
8.4870,1.002228,1.454687,0.452447,1.454687
8.4880,1.002162,1.454594,0.452447,1.454594
8.4890,1.002097,1.472687,0.470611,1.472687
8.4900,1.002032,1.502030,0.500000,1.502030
8.4910,1.001969,1.531324,0.529389,1.531324
8.4920,1.001906,1.549502,0.547553,1.549502
8.4930,1.001845,1.549403,0.547553,1.549403
8.4940,1.001784,1.531193,0.529389,1.531193
8.4950,1.001725,1.501723,0.500000,1.501723
8.4960,1.001667,1.472288,0.470611,1.472288
8.4970,1.001609,1.454072,0.452447,1.454072
8.4980,1.001553,1.453977,0.452447,1.453977
8.4990,1.001499,1.472121,0.470611,1.472121
8.5000,1.001445,1.501434,0.500000,1.501434
8.5010,1.001392,1.530744,0.529389,1.530744
8.5020,1.001341,1.548891,0.547553,1.548891
8.5030,1.001291,1.548834,0.547553,1.548834
8.5040,1.001243,1.530668,0.529389,1.530668
8.5050,1.001195,1.501225,0.500000,1.501225
8.5060,1.001149,1.471745,0.470611,1.471745
8.5070,1.001104,1.453569,0.452447,1.453569
8.5080,1.001061,1.453515,0.452447,1.453515
8.5090,1.001018,1.471650,0.470611,1.471650
8.5100,1.000977,1.500955,0.500000,1.500955
8.5110,1.000937,1.530339,0.529389,1.530339
8.5120,1.000899,1.548425,0.547553,1.548425
8.5130,1.000861,1.548415,0.547553,1.548415
8.5140,1.000825,1.530211,0.529389,1.530211
8.5150,1.000791,1.500850,0.500000,1.500850
8.5160,1.000757,1.471352,0.470611,1.471352
8.5170,1.000725,1.453167,0.452447,1.453167
8.5180,1.000693,1.453143,0.452447,1.453143
8.5190,1.000663,1.471293,0.470611,1.471293
8.5200,1.000634,1.500603,0.500000,1.500603
8.5210,1.000607,1.530026,0.529389,1.530026
8.5220,1.000580,1.548105,0.547553,1.548105
8.5230,1.000554,1.548110,0.547553,1.548110
8.5240,1.000530,1.529906,0.529389,1.529906
8.5250,1.000507,1.500507,0.500000,1.500507
8.5260,1.000484,1.471084,0.470611,1.471084
8.5270,1.000463,1.452917,0.452447,1.452917
8.5280,1.000443,1.452889,0.452447,1.452889
8.5290,1.000423,1.471039,0.470611,1.471039
8.5300,1.000405,1.500421,0.500000,1.500421
8.5310,1.000388,1.529738,0.529389,1.529738
8.5320,1.000371,1.547929,0.547553,1.547929
8.5330,1.000355,1.547921,0.547553,1.547921
8.5340,1.000341,1.529669,0.529389,1.529669
8.5350,1.000327,1.500292,0.500000,1.500292
8.5360,1.000314,1.470950,0.470611,1.470950
8.5370,1.000301,1.452768,0.452447,1.452768
8.5380,1.000290,1.452747,0.452447,1.452747
8.5390,1.000279,1.470869,0.470611,1.470869
8.5400,1.000269,1.500306,0.500000,1.500306
8.5410,1.000260,1.529670,0.529389,1.529670
8.5420,1.000252,1.547829,0.547553,1.547829
8.5430,1.000244,1.547759,0.547553,1.547759
8.5440,1.000236,1.529642,0.529389,1.529642
8.5450,1.000230,1.500270,0.500000,1.500270
8.5460,1.000224,1.470828,0.470611,1.470828
8.5470,1.000219,1.452703,0.452447,1.452703
8.5480,1.000214,1.452669,0.452447,1.452669
8.5490,1.000210,1.470808,0.470611,1.470808
8.5500,1.000206,1.500172,0.500000,1.500172
8.5510,1.000203,1.529586,0.529389,1.529586
8.5520,1.000201,1.547750,0.547553,1.547750
8.5530,1.000199,1.547718,0.547553,1.547718
8.5540,1.000197,1.529592,0.529389,1.529592
8.5550,1.000196,1.500168,0.500000,1.500168
8.5560,1.000195,1.470783,0.470611,1.470783
8.5570,1.000195,1.452614,0.452447,1.452614
8.5580,1.000196,1.452644,0.452447,1.452644
8.5590,1.000197,1.470811,0.470611,1.470811
8.5600,1.000198,1.500163,0.500000,1.500163
8.5610,1.000199,1.529565,0.529389,1.529565
8.5620,1.000201,1.547786,0.547553,1.547786
8.5630,1.000204,1.547761,0.547553,1.547761
8.5640,1.000207,1.529584,0.529389,1.529584
8.5650,1.000210,1.500203,0.500000,1.500203
8.5660,1.000213,1.470800,0.470611,1.470800
8.5670,1.000217,1.452683,0.452447,1.452683
8.5680,1.000222,1.452674,0.452447,1.452674
8.5690,1.000226,1.470831,0.470611,1.470831
8.5700,1.000231,1.500246,0.500000,1.500246
8.5710,1.000236,1.529639,0.529389,1.529639
8.5720,1.000242,1.547825,0.547553,1.547825
8.5730,1.000248,1.547812,0.547553,1.547812
8.5740,1.000254,1.529596,0.529389,1.529596
8.5750,1.000261,1.500256,0.500000,1.500256
8.5760,1.000268,1.470881,0.470611,1.470881
8.5770,1.000275,1.452699,0.452447,1.452699
8.5780,1.000282,1.452723,0.452447,1.452723
8.5790,1.000290,1.470873,0.470611,1.470873
8.5800,1.000298,1.500309,0.500000,1.500309
8.5810,1.000307,1.529704,0.529389,1.529704
8.5820,1.000315,1.547839,0.547553,1.547839
8.5830,1.000324,1.547890,0.547553,1.547890
8.5840,1.000333,1.529743,0.529389,1.529743
8.5850,1.000343,1.500316,0.500000,1.500316
8.5860,1.000352,1.470974,0.470611,1.470974
8.5870,1.000362,1.452817,0.452447,1.452817
8.5880,1.000372,1.452810,0.452447,1.452810
8.5890,1.000383,1.471018,0.470611,1.471018
8.5900,1.000394,1.500398,0.500000,1.500398
8.5910,1.000405,1.529765,0.529389,1.529765
8.5920,1.000416,1.547925,0.547553,1.547925
8.5930,1.000427,1.548011,0.547553,1.548011
8.5940,1.000439,1.529782,0.529389,1.529782
8.5950,1.000451,1.500452,0.500000,1.500452
8.5960,1.000463,1.471060,0.470611,1.471060
8.5970,1.000475,1.452927,0.452447,1.452927
8.5980,1.000488,1.452942,0.452447,1.452942
8.5990,1.000500,1.471115,0.470611,1.471115
8.6000,1.000513,1.500516,0.500000,1.500516
8.6010,1.000527,1.529921,0.529389,1.529921
8.6020,1.000540,1.548102,0.547553,1.548102
8.6030,1.000553,1.548114,0.547553,1.548114
8.6040,1.000567,1.529930,0.529389,1.529930
8.6050,1.000581,1.500556,0.500000,1.500556
8.6060,1.000595,1.471208,0.470611,1.471208
8.6070,1.000609,1.453082,0.452447,1.453082
8.6080,1.000624,1.453048,0.452447,1.453048
8.6090,1.000638,1.471258,0.470611,1.471258
8.6100,1.000653,1.500631,0.500000,1.500631
8.6110,1.000668,1.530048,0.529389,1.530048
8.6120,1.000683,1.548249,0.547553,1.548249
8.6130,1.000698,1.548250,0.547553,1.548250
8.6140,1.000713,1.530086,0.529389,1.530086
8.6150,1.000729,1.500748,0.500000,1.500748
8.6160,1.000744,1.471387,0.470611,1.471387
8.6170,1.000760,1.453162,0.452447,1.453162
8.6180,1.000776,1.453206,0.452447,1.453206
8.6190,1.000791,1.471389,0.470611,1.471389
8.6200,1.000807,1.500821,0.500000,1.500821
8.6210,1.000823,1.530197,0.529389,1.530197
8.6220,1.000839,1.548413,0.547553,1.548413
8.6230,1.000855,1.548406,0.547553,1.548406
8.6240,1.000871,1.530267,0.529389,1.530267
8.6250,1.000887,1.500877,0.500000,1.500877
8.6260,1.000903,1.471531,0.470611,1.471531
8.6270,1.000919,1.453395,0.452447,1.453395
8.6280,1.000935,1.453408,0.452447,1.453408
8.6290,1.000951,1.471521,0.470611,1.471521
8.6300,1.000967,1.500994,0.500000,1.500994
8.6310,1.000983,1.530377,0.529389,1.530377
8.6320,1.000999,1.548546,0.547553,1.548546
8.6330,1.001015,1.548528,0.547553,1.548528
8.6340,1.001031,1.530391,0.529389,1.530391
8.6350,1.001047,1.501008,0.500000,1.501008
8.6360,1.001062,1.471659,0.470611,1.471659
8.6370,1.001078,1.453500,0.452447,1.453500
8.6380,1.001093,1.453566,0.452447,1.453566
8.6390,1.001108,1.471710,0.470611,1.471710
8.6400,1.001124,1.501111,0.500000,1.501111
8.6410,1.001139,1.530540,0.529389,1.530540
8.6420,1.001154,1.548692,0.547553,1.548692
8.6430,1.001168,1.548682,0.547553,1.548682
8.6440,1.001183,1.530577,0.529389,1.530577
8.6450,1.001197,1.501227,0.500000,1.501227
8.6460,1.001211,1.471791,0.470611,1.471791
8.6470,1.001225,1.453654,0.452447,1.453654
8.6480,1.001239,1.453693,0.452447,1.453693
8.6490,1.001252,1.471869,0.470611,1.471869
8.6500,1.001265,1.501284,0.500000,1.501284
8.6510,1.001278,1.530618,0.529389,1.530618
8.6520,1.001291,1.548858,0.547553,1.548858
8.6530,1.001303,1.548891,0.547553,1.548891
8.6540,1.001315,1.530690,0.529389,1.530690
8.6550,1.001327,1.501342,0.500000,1.501342
8.6560,1.001338,1.471973,0.470611,1.471973
8.6570,1.001350,1.453806,0.452447,1.453806
8.6580,1.001360,1.453816,0.452447,1.453816
8.6590,1.001371,1.472037,0.470611,1.472037
8.6600,1.001381,1.501406,0.500000,1.501406
8.6610,1.001391,1.530786,0.529389,1.530786
8.6620,1.001400,1.548926,0.547553,1.548926
8.6630,1.001409,1.548957,0.547553,1.548957
8.6640,1.001418,1.530799,0.529389,1.530799
8.6650,1.001426,1.501404,0.500000,1.501404
8.6660,1.001434,1.472022,0.470611,1.472022
8.6670,1.001441,1.453894,0.452447,1.453894
8.6680,1.001448,1.453873,0.452447,1.453873
8.6690,1.001455,1.472053,0.470611,1.472053
8.6700,1.001461,1.501447,0.500000,1.501447
8.6710,1.001467,1.530820,0.529389,1.530820
8.6720,1.001472,1.549058,0.547553,1.549058
8.6730,1.001477,1.549051,0.547553,1.549051
8.6740,1.001481,1.530894,0.529389,1.530894
8.6750,1.001485,1.501512,0.500000,1.501512
8.6760,1.001489,1.472104,0.470611,1.472104
8.6770,1.001492,1.453928,0.452447,1.453928
8.6780,1.001494,1.453943,0.452447,1.453943
8.6790,1.001496,1.472110,0.470611,1.472110
8.6800,1.001498,1.501479,0.500000,1.501479
8.6810,1.001499,1.530869,0.529389,1.530869
8.6820,1.001500,1.549034,0.547553,1.549034
8.6830,1.001500,1.549073,0.547553,1.549073
8.6840,1.001500,1.530933,0.529389,1.530933
8.6850,1.001499,1.501514,0.500000,1.501514
8.6860,1.001498,1.472059,0.470611,1.472059
8.6870,1.001496,1.453922,0.452447,1.453922
8.6880,1.001494,1.453931,0.452447,1.453931
8.6890,1.001492,1.472111,0.470611,1.472111
8.6900,1.001489,1.501470,0.500000,1.501470
8.6910,1.001485,1.530881,0.529389,1.530881
8.6920,1.001481,1.549064,0.547553,1.549064
8.6930,1.001477,1.549013,0.547553,1.549013
8.6940,1.001472,1.530889,0.529389,1.530889
8.6950,1.001467,1.501482,0.500000,1.501482
8.6960,1.001461,1.472086,0.470611,1.472086
8.6970,1.001455,1.453912,0.452447,1.453912
8.6980,1.001448,1.453876,0.452447,1.453876
8.6990,1.001441,1.472046,0.470611,1.472046
8.7000,1.001434,1.501478,0.500000,1.501478
8.7010,1.001426,1.530829,0.529389,1.530829
8.7020,1.001418,1.549008,0.547553,1.549008
8.7030,1.001409,1.548954,0.547553,1.548954
8.7040,1.001400,1.530776,0.529389,1.530776
8.7050,1.001391,1.501385,0.500000,1.501385
8.7060,1.001381,1.472009,0.470611,1.472009
8.7070,1.001371,1.453799,0.452447,1.453799
8.7080,1.001360,1.453801,0.452447,1.453801
8.7090,1.001350,1.471959,0.470611,1.471959
8.7100,1.001338,1.501342,0.500000,1.501342
8.7110,1.001327,1.530690,0.529389,1.530690
8.7120,1.001315,1.548869,0.547553,1.548869
8.7130,1.001303,1.548864,0.547553,1.548864
8.7140,1.001291,1.530601,0.529389,1.530601
8.7150,1.001278,1.501295,0.500000,1.501295
8.7160,1.001265,1.471894,0.470611,1.471894
8.7170,1.001252,1.453683,0.452447,1.453683
8.7180,1.001239,1.453709,0.452447,1.453709
8.7190,1.001225,1.471840,0.470611,1.471840
8.7200,1.001211,1.501246,0.500000,1.501246
8.7210,1.001197,1.530587,0.529389,1.530587
8.7220,1.001183,1.548718,0.547553,1.548718
8.7230,1.001168,1.548653,0.547553,1.548653
8.7240,1.001153,1.530552,0.529389,1.530552
8.7250,1.001139,1.501162,0.500000,1.501162
8.7260,1.001124,1.471693,0.470611,1.471693
8.7270,1.001108,1.453564,0.452447,1.453564
8.7280,1.001093,1.453528,0.452447,1.453528
8.7290,1.001078,1.471695,0.470611,1.471695
8.7300,1.001062,1.501032,0.500000,1.501032
8.7310,1.001046,1.530437,0.529389,1.530437
8.7320,1.001031,1.548559,0.547553,1.548559
8.7330,1.001015,1.548581,0.547553,1.548581
8.7340,1.000999,1.530372,0.529389,1.530372
8.7350,1.000983,1.501001,0.500000,1.501001
8.7360,1.000967,1.471574,0.470611,1.471574
8.7370,1.000951,1.453418,0.452447,1.453418
8.7380,1.000935,1.453374,0.452447,1.453374
8.7390,1.000919,1.471530,0.470611,1.471530
8.7400,1.000903,1.500891,0.500000,1.500891
8.7410,1.000887,1.530276,0.529389,1.530276
8.7420,1.000871,1.548410,0.547553,1.548410
8.7430,1.000855,1.548446,0.547553,1.548446
8.7440,1.000839,1.530211,0.529389,1.530211
8.7450,1.000823,1.500813,0.500000,1.500813
8.7460,1.000807,1.471431,0.470611,1.471431
8.7470,1.000791,1.453230,0.452447,1.453230
8.7480,1.000775,1.453240,0.452447,1.453240
8.7490,1.000759,1.471379,0.470611,1.471379
8.7500,1.000744,1.500776,0.500000,1.500776
8.7510,1.000728,1.530095,0.529389,1.530095
8.7520,1.000713,1.548247,0.547553,1.548247
8.7530,1.000698,1.548224,0.547553,1.548224
8.7540,1.000682,1.530048,0.529389,1.530048
8.7550,1.000667,1.500668,0.500000,1.500668
8.7560,1.000652,1.471274,0.470611,1.471274
8.7570,1.000638,1.453050,0.452447,1.453050
8.7580,1.000623,1.453053,0.452447,1.453053
8.7590,1.000608,1.471255,0.470611,1.471255
8.7600,1.000594,1.500600,0.500000,1.500600
8.7610,1.000580,1.530011,0.529389,1.530011
8.7620,1.000566,1.548079,0.547553,1.548079
8.7630,1.000552,1.548097,0.547553,1.548097
8.7640,1.000538,1.529943,0.529389,1.529943
