time_s,ppg_clean_ua,ppg_with_ambient_ua,ambient_ua,photodiode_total_ua
9.3810,2.000004,4.117560,2.117557,4.117560
9.3820,2.000004,4.190243,2.190211,4.190243
9.3830,2.000003,4.190203,2.190211,4.190203
9.3840,2.000003,4.117523,2.117557,4.117523
9.3850,2.000003,3.999976,2.000000,3.999976
9.3860,2.000003,3.882437,1.882443,3.882437
9.3870,2.000003,3.809824,1.809789,3.809824
9.3880,2.000003,3.809737,1.809789,3.809737
9.3890,2.000002,3.882438,1.882443,3.882438
9.3900,2.000002,3.999970,2.000000,3.999970
9.3910,2.000002,4.117574,2.117557,4.117574
9.3920,2.000002,4.190220,2.190211,4.190220
9.3930,2.000002,4.190198,2.190211,4.190198
9.3940,2.000002,4.117534,2.117557,4.117534
9.3950,2.000002,4.000048,2.000000,4.000048
9.3960,2.000002,3.882421,1.882443,3.882421
9.3970,2.000001,3.809866,1.809789,3.809866
9.3980,2.000001,3.809665,1.809789,3.809665
9.3990,2.000001,3.882368,1.882443,3.882368
9.4000,2.000001,4.000021,2.000000,4.000021
9.4010,2.000001,4.117535,2.117557,4.117535
9.4020,2.000001,4.190131,2.190211,4.190131
9.4030,2.000001,4.190220,2.190211,4.190220
9.4040,2.000001,4.117538,2.117557,4.117538
9.4050,2.000001,4.000019,2.000000,4.000019
9.4060,2.000001,3.882469,1.882443,3.882469
9.4070,2.000001,3.809841,1.809789,3.809841
9.4080,2.000001,3.809765,1.809789,3.809765
9.4090,2.000001,3.882460,1.882443,3.882460
9.4100,2.000001,4.000022,2.000000,4.000022
9.4110,2.000001,4.117578,2.117557,4.117578
9.4120,2.000000,4.190228,2.190211,4.190228
9.4130,2.000000,4.190232,2.190211,4.190232
9.4140,2.000000,4.117518,2.117557,4.117518
9.4150,2.000000,4.000022,2.000000,4.000022
9.4160,2.000000,3.882486,1.882443,3.882486
9.4170,2.000000,3.809720,1.809789,3.809720
9.4180,2.000000,3.809846,1.809789,3.809846
9.4190,2.000000,3.882490,1.882443,3.882490
9.4200,2.000000,3.999909,2.000000,3.999909
9.4210,2.000000,4.117551,2.117557,4.117551
9.4220,2.000000,4.190180,2.190211,4.190180
9.4230,2.000000,4.190262,2.190211,4.190262
9.4240,2.000000,4.117537,2.117557,4.117537
9.4250,2.000000,3.999989,2.000000,3.999989
9.4260,2.000000,3.882396,1.882443,3.882396
9.4270,2.000000,3.809769,1.809789,3.809769
9.4280,2.000000,3.809800,1.809789,3.809800
9.4290,2.000000,3.882490,1.882443,3.882490
9.4300,2.000000,3.999990,2.000000,3.999990
9.4310,2.000000,4.117579,2.117557,4.117579
9.4320,2.000000,4.190243,2.190211,4.190243
9.4330,2.000000,4.190246,2.190211,4.190246
9.4340,2.000000,4.117610,2.117557,4.117610
9.4350,2.000000,3.999986,2.000000,3.999986
9.4360,2.000000,3.882429,1.882443,3.882429
9.4370,2.000000,3.809780,1.809789,3.809780
9.4380,2.000000,3.809770,1.809789,3.809770
9.4390,2.000000,3.882471,1.882443,3.882471
9.4400,2.000000,3.999980,2.000000,3.999980
9.4410,2.000000,4.117598,2.117557,4.117598
9.4420,2.000000,4.190260,2.190211,4.190260
9.4430,2.000000,4.190337,2.190211,4.190337
9.4440,2.000000,4.117588,2.117557,4.117588
9.4450,2.000000,4.000011,2.000000,4.000011
9.4460,2.000000,3.882426,1.882443,3.882426
9.4470,2.000000,3.809795,1.809789,3.809795
9.4480,2.000000,3.809741,1.809789,3.809741
9.4490,2.000000,3.882570,1.882443,3.882570
9.4500,2.000000,3.999992,2.000000,3.999992
9.4510,2.000000,4.117587,2.117557,4.117587
9.4520,2.000000,4.190189,2.190211,4.190189
9.4530,2.000000,4.190208,2.190211,4.190208
9.4540,2.000000,4.117570,2.117557,4.117570
9.4550,2.000000,4.000023,2.000000,4.000023
9.4560,2.000000,3.882495,1.882443,3.882495
9.4570,2.000000,3.809771,1.809789,3.809771
9.4580,2.000000,3.809768,1.809789,3.809768
9.4590,2.000000,3.882457,1.882443,3.882457
9.4600,2.000000,3.999958,2.000000,3.999958
9.4610,2.000000,4.117618,2.117557,4.117618
9.4620,2.000000,4.190280,2.190211,4.190280
9.4630,2.000000,4.190281,2.190211,4.190281
9.4640,2.000000,4.117612,2.117557,4.117612
9.4650,2.000000,3.999959,2.000000,3.999959
9.4660,2.000000,3.882389,1.882443,3.882389
9.4670,2.000000,3.809763,1.809789,3.809763
9.4680,2.000000,3.809738,1.809789,3.809738
9.4690,2.000000,3.882457,1.882443,3.882457
9.4700,2.000000,3.999932,2.000000,3.999932
9.4710,2.000000,4.117603,2.117557,4.117603
9.4720,2.000000,4.190219,2.190211,4.190219
9.4730,2.000000,4.190201,2.190211,4.190201
9.4740,2.000000,4.117555,2.117557,4.117555
9.4750,2.000000,4.000006,2.000000,4.000006
9.4760,2.000000,3.882396,1.882443,3.882396
9.4770,2.000000,3.809758,1.809789,3.809758
9.4780,2.000000,3.809845,1.809789,3.809845
9.4790,2.000000,3.882485,1.882443,3.882485
9.4800,2.000000,3.999976,2.000000,3.999976
9.4810,2.000000,4.117623,2.117557,4.117623
9.4820,2.000000,4.190198,2.190211,4.190198
9.4830,2.000000,4.190181,2.190211,4.190181
9.4840,2.000000,4.117499,2.117557,4.117499
9.4850,2.000000,3.999972,2.000000,3.999972
9.4860,2.000000,3.882432,1.882443,3.882432
9.4870,2.000000,3.809811,1.809789,3.809811
9.4880,2.000000,3.809745,1.809789,3.809745
9.4890,2.000000,3.882400,1.882443,3.882400
9.4900,2.000000,3.999965,2.000000,3.999965
9.4910,2.000000,4.117560,2.117557,4.117560
9.4920,2.000000,4.190233,2.190211,4.190233
9.4930,2.000000,4.190209,2.190211,4.190209
9.4940,2.000000,4.117488,2.117557,4.117488
9.4950,2.000000,4.000033,2.000000,4.000033
9.4960,2.000000,3.882478,1.882443,3.882478
9.4970,2.000000,3.809770,1.809789,3.809770
9.4980,2.000000,3.809836,1.809789,3.809836
9.4990,2.000000,3.882422,1.882443,3.882422
9.5000,2.000000,3.999959,2.000000,3.999959
9.5010,2.000000,4.117569,2.117557,4.117569
9.5020,2.000000,4.190201,2.190211,4.190201
9.5030,2.000000,4.190231,2.190211,4.190231
9.5040,2.000000,4.117554,2.117557,4.117554
9.5050,2.000000,4.000009,2.000000,4.000009
9.5060,2.000000,3.882507,1.882443,3.882507
9.5070,2.000000,3.809789,1.809789,3.809789
9.5080,2.000000,3.809800,1.809789,3.809800
9.5090,2.000000,3.882361,1.882443,3.882361
9.5100,2.000000,4.000041,2.000000,4.000041
9.5110,2.000000,4.117556,2.117557,4.117556
9.5120,2.000000,4.190255,2.190211,4.190255
9.5130,2.000000,4.190224,2.190211,4.190224
9.5140,2.000000,4.117563,2.117557,4.117563
9.5150,2.000000,3.999961,2.000000,3.999961
9.5160,2.000000,3.882465,1.882443,3.882465
9.5170,2.000000,3.809766,1.809789,3.809766
9.5180,2.000000,3.809779,1.809789,3.809779
9.5190,2.000000,3.882410,1.882443,3.882410
9.5200,2.000000,4.000001,2.000000,4.000001
9.5210,2.000000,4.117606,2.117557,4.117606
9.5220,2.000000,4.190217,2.190211,4.190217
9.5230,2.000000,4.190245,2.190211,4.190245
9.5240,2.000000,4.117608,2.117557,4.117608
9.5250,2.000000,4.000015,2.000000,4.000015
9.5260,2.000000,3.882421,1.882443,3.882421
9.5270,2.000000,3.809791,1.809789,3.809791
9.5280,2.000000,3.809795,1.809789,3.809795
9.5290,2.000000,3.882444,1.882443,3.882444
9.5300,2.000000,4.000004,2.000000,4.000004
9.5310,2.000000,4.117557,2.117557,4.117557
9.5320,2.000000,4.190229,2.190211,4.190229
9.5330,2.000000,4.190232,2.190211,4.190232
9.5340,2.000000,4.117578,2.117557,4.117578
9.5350,2.000000,4.000085,2.000000,4.000085
9.5360,2.000000,3.882389,1.882443,3.882389
9.5370,2.000000,3.809797,1.809789,3.809797
9.5380,2.000000,3.809744,1.809789,3.809744
9.5390,2.000000,3.882397,1.882443,3.882397
9.5400,2.000000,3.999980,2.000000,3.999980
9.5410,2.000000,4.117592,2.117557,4.117592
9.5420,2.000000,4.190271,2.190211,4.190271
9.5430,2.000000,4.190254,2.190211,4.190254
9.5440,2.000000,4.117573,2.117557,4.117573
9.5450,2.000000,3.999999,2.000000,3.999999
9.5460,2.000000,3.882465,1.882443,3.882465
9.5470,2.000000,3.809825,1.809789,3.809825
9.5480,2.000000,3.809723,1.809789,3.809723
9.5490,2.000000,3.882423,1.882443,3.882423
9.5500,2.000000,4.000003,2.000000,4.000003
9.5510,2.000000,4.117588,2.117557,4.117588
9.5520,2.000000,4.190238,2.190211,4.190238
9.5530,2.000000,4.190146,2.190211,4.190146
9.5540,2.000000,4.117544,2.117557,4.117544
9.5550,2.000000,4.000054,2.000000,4.000054
9.5560,2.000000,3.882435,1.882443,3.882435
9.5570,2.000000,3.809872,1.809789,3.809872
9.5580,2.000000,3.809807,1.809789,3.809807
9.5590,2.000000,3.882425,1.882443,3.882425
9.5600,2.000000,4.000069,2.000000,4.000069
9.5610,2.000000,4.117561,2.117557,4.117561
9.5620,2.000000,4.190213,2.190211,4.190213
9.5630,2.000000,4.190251,2.190211,4.190251
9.5640,2.000000,4.117560,2.117557,4.117560
9.5650,2.000000,4.000049,2.000000,4.000049
9.5660,2.000000,3.882464,1.882443,3.882464
9.5670,2.000000,3.809804,1.809789,3.809804
9.5680,2.000000,3.809729,1.809789,3.809729
9.5690,2.000000,3.882444,1.882443,3.882444
9.5700,2.000000,4.000038,2.000000,4.000038
9.5710,2.000000,4.117478,2.117557,4.117478
9.5720,2.000000,4.190242,2.190211,4.190242
9.5730,2.000000,4.190228,2.190211,4.190228
9.5740,2.000000,4.117477,2.117557,4.117477
9.5750,2.000000,3.999986,2.000000,3.999986
9.5760,2.000000,3.882492,1.882443,3.882492
9.5770,2.000000,3.809852,1.809789,3.809852
9.5780,2.000000,3.809771,1.809789,3.809771
9.5790,2.000000,3.882493,1.882443,3.882493
9.5800,2.000000,4.000011,2.000000,4.000011
9.5810,2.000000,4.117533,2.117557,4.117533
9.5820,2.000000,4.190125,2.190211,4.190125
9.5830,2.000000,4.190253,2.190211,4.190253
9.5840,2.000000,4.117525,2.117557,4.117525
9.5850,2.000000,4.000017,2.000000,4.000017
9.5860,2.000000,3.882474,1.882443,3.882474
9.5870,2.000000,3.809775,1.809789,3.809775
9.5880,2.000000,3.809785,1.809789,3.809785
9.5890,2.000000,3.882456,1.882443,3.882456
9.5900,2.000000,4.000051,2.000000,4.000051
9.5910,2.000000,4.117474,2.117557,4.117474
9.5920,2.000000,4.190142,2.190211,4.190142
9.5930,2.000000,4.190157,2.190211,4.190157
9.5940,2.000000,4.117552,2.117557,4.117552
9.5950,2.000000,3.999971,2.000000,3.999971
9.5960,2.000000,3.882438,1.882443,3.882438
9.5970,2.000000,3.809792,1.809789,3.809792
9.5980,2.000000,3.809799,1.809789,3.809799
9.5990,2.000000,3.882381,1.882443,3.882381
9.6000,2.000000,3.999980,2.000000,3.999980
9.6010,2.000000,4.117500,2.117557,4.117500
9.6020,2.000000,4.190285,2.190211,4.190285
9.6030,2.000000,4.190204,2.190211,4.190204
9.6040,2.000000,4.117578,2.117557,4.117578
9.6050,2.000000,4.000045,2.000000,4.000045
9.6060,2.000373,3.882796,1.882443,3.882796
9.6070,2.000394,3.810185,1.809789,3.810185
9.6080,2.000416,3.810207,1.809789,3.810207
9.6090,2.000440,3.882887,1.882443,3.882887
9.6100,2.000464,4.000502,2.000000,4.000502
9.6110,2.000489,4.118042,2.117557,4.118042
9.6120,2.000515,4.190721,2.190211,4.190721
9.6130,2.000543,4.190778,2.190211,4.190778
9.6140,2.000572,4.118146,2.117557,4.118146
9.6150,2.000601,4.000644,2.000000,4.000644
9.6160,2.000632,3.883073,1.882443,3.883073
9.6170,2.000665,3.810394,1.809789,3.810394
9.6180,2.000698,3.810473,1.809789,3.810473
9.6190,2.000733,3.883222,1.882443,3.883222
9.6200,2.000769,4.000763,2.000000,4.000763
9.6210,2.000806,4.118344,2.117557,4.118344
9.6220,2.000845,4.191024,2.190211,4.191024
9.6230,2.000885,4.191065,2.190211,4.191065
9.6240,2.000927,4.118427,2.117557,4.118427
9.6250,2.000970,4.000974,2.000000,4.000974
9.6260,2.001014,3.883456,1.882443,3.883456
9.6270,2.001060,3.810893,1.809789,3.810893
9.6280,2.001107,3.810926,1.809789,3.810926
9.6290,2.001156,3.883595,1.882443,3.883595
9.6300,2.001206,4.001224,2.000000,4.001224
9.6310,2.001258,4.118835,2.117557,4.118835
9.6320,2.001311,4.191532,2.190211,4.191532
9.6330,2.001365,4.191598,2.190211,4.191598
9.6340,2.001422,4.118952,2.117557,4.118952
9.6350,2.001479,4.001403,2.000000,4.001403
9.6360,2.001538,3.883946,1.882443,3.883946
9.6370,2.001599,3.811392,1.809789,3.811392
9.6380,2.001661,3.811422,1.809789,3.811422
9.6390,2.001724,3.884156,1.882443,3.884156
9.6400,2.001789,4.001773,2.000000,4.001773
9.6410,2.001855,4.119358,2.117557,4.119358
9.6420,2.001923,4.192115,2.190211,4.192115
9.6430,2.001992,4.192226,2.190211,4.192226
9.6440,2.002063,4.119665,2.117557,4.119665
9.6450,2.002134,4.002079,2.000000,4.002079
9.6460,2.002207,3.884656,1.882443,3.884656
9.6470,2.002281,3.812119,1.809789,3.812119
9.6480,2.002357,3.812171,1.809789,3.812171
9.6490,2.002433,3.884863,1.882443,3.884863
9.6500,2.002511,4.002464,2.000000,4.002464
9.6510,2.002590,4.120193,2.117557,4.120193
9.6520,2.002669,4.192846,2.190211,4.192846
9.6530,2.002750,4.192976,2.190211,4.192976
9.6540,2.002831,4.120442,2.117557,4.120442
9.6550,2.002913,4.002892,2.000000,4.002892
9.6560,2.002996,3.885470,1.882443,3.885470
9.6570,2.003080,3.812876,1.809789,3.812876
9.6580,2.003164,3.812927,1.809789,3.812927
9.6590,2.003248,3.885636,1.882443,3.885636
9.6600,2.003333,4.003281,2.000000,4.003281
9.6610,2.003419,4.120928,2.117557,4.120928
9.6620,2.003504,4.193736,2.190211,4.193736
9.6630,2.003590,4.193867,2.190211,4.193867
9.6640,2.003676,4.121219,2.117557,4.121219
9.6650,2.003761,4.003698,2.000000,4.003698
9.6660,2.003847,3.886274,1.882443,3.886274
9.6670,2.003932,3.813744,1.809789,3.813744
9.6680,2.004017,3.813808,1.809789,3.813808
9.6690,2.004102,3.886561,1.882443,3.886561
9.6700,2.004186,4.004178,2.000000,4.004178
9.6710,2.004269,4.121833,2.117557,4.121833
9.6720,2.004352,4.194525,2.190211,4.194525
9.6730,2.004434,4.194696,2.190211,4.194696
9.6740,2.004515,4.122067,2.117557,4.122067
9.6750,2.004594,4.004607,2.000000,4.004607
9.6760,2.004673,3.887097,1.882443,3.887097
9.6770,2.004750,3.814551,1.809789,3.814551
9.6780,2.004826,3.814539,1.809789,3.814539
9.6790,2.004900,3.887343,1.882443,3.887343
9.6800,2.004973,4.004959,2.000000,4.004959
9.6810,2.005044,4.122605,2.117557,4.122605
9.6820,2.005113,4.195314,2.190211,4.195314
9.6830,2.005180,4.195314,2.190211,4.195314
9.6840,2.005245,4.122849,2.117557,4.122849
9.6850,2.005308,4.005329,2.000000,4.005329
9.6860,2.005369,3.887829,1.882443,3.887829
9.6870,2.005427,3.815224,1.809789,3.815224
9.6880,2.005484,3.815299,1.809789,3.815299
9.6890,2.005537,3.887980,1.882443,3.887980
9.6900,2.005588,4.005603,2.000000,4.005603
9.6910,2.005636,4.123228,2.117557,4.123228
9.6920,2.005682,4.195863,2.190211,4.195863
9.6930,2.005725,4.195884,2.190211,4.195884
9.6940,2.005765,4.123350,2.117557,4.123350
9.6950,2.005802,4.005834,2.000000,4.005834
9.6960,2.005836,3.888286,1.882443,3.888286
9.6970,2.005866,3.815592,1.809789,3.815592
9.6980,2.005894,3.815646,1.809789,3.815646
9.6990,2.005919,3.888391,1.882443,3.888391
9.7000,2.005940,4.006001,2.000000,4.006001
9.7010,2.005958,4.123524,2.117557,4.123524
9.7020,2.005973,4.196156,2.190211,4.196156
9.7030,2.005985,4.196144,2.190211,4.196144
9.7040,2.005993,4.123554,2.117557,4.123554
9.7050,2.005998,4.006000,2.000000,4.006000
9.7060,2.006000,3.888500,1.882443,3.888500
9.7070,2.005998,3.815737,1.809789,3.815737
9.7080,2.005993,3.815791,1.809789,3.815791
9.7090,2.005985,3.888433,1.882443,3.888433
9.7100,2.005973,4.005948,2.000000,4.005948
9.7110,2.005959,4.123556,2.117557,4.123556
9.7120,2.005940,4.196194,2.190211,4.196194
9.7130,2.005919,4.196024,2.190211,4.196024
9.7140,2.005894,4.123510,2.117557,4.123510
9.7150,2.005867,4.005793,2.000000,4.005793
9.7160,2.005836,3.888232,1.882443,3.888232
9.7170,2.005802,3.815615,1.809789,3.815615
9.7180,2.005765,3.815613,1.809789,3.815613
9.7190,2.005725,3.888134,1.882443,3.888134
9.7200,2.005682,4.005670,2.000000,4.005670
9.7210,2.005637,4.123251,2.117557,4.123251
9.7220,2.005588,4.195819,2.190211,4.195819
9.7230,2.005537,4.195705,2.190211,4.195705
9.7240,2.005484,4.123094,2.117557,4.123094
9.7250,2.005428,4.005404,2.000000,4.005404
9.7260,2.005369,3.887740,1.882443,3.887740
9.7270,2.005309,3.815123,1.809789,3.815123
9.7280,2.005246,3.815033,1.809789,3.815033
9.7290,2.005181,3.887567,1.882443,3.887567
9.7300,2.005113,4.005165,2.000000,4.005165
9.7310,2.005044,4.122582,2.117557,4.122582
9.7320,2.004973,4.195189,2.190211,4.195189
9.7330,2.004901,4.195136,2.190211,4.195136
9.7340,2.004827,4.122363,2.117557,4.122363
9.7350,2.004751,4.004679,2.000000,4.004679
9.7360,2.004674,3.887179,1.882443,3.887179
9.7370,2.004595,3.814361,1.809789,3.814361
9.7380,2.004516,3.814352,1.809789,3.814352
9.7390,2.004435,3.886903,1.882443,3.886903
9.7400,2.004353,4.004340,2.000000,4.004340
9.7410,2.004271,4.121817,2.117557,4.121817
9.7420,2.004187,4.194365,2.190211,4.194365
9.7430,2.004103,4.194296,2.190211,4.194296
9.7440,2.004019,4.121634,2.117557,4.121634
9.7450,2.003934,4.003985,2.000000,4.003985
9.7460,2.003849,3.886332,1.882443,3.886332
9.7470,2.003763,3.813556,1.809789,3.813556
9.7480,2.003678,3.813441,1.809789,3.813441
9.7490,2.003592,3.886029,1.882443,3.886029
9.7500,2.003507,4.003475,2.000000,4.003475
9.7510,2.003421,4.120972,2.117557,4.120972
9.7520,2.003336,4.193569,2.190211,4.193569
9.7530,2.003251,4.193496,2.190211,4.193496
9.7540,2.003167,4.120748,2.117557,4.120748
9.7550,2.003083,4.003124,2.000000,4.003124
9.7560,2.003000,3.885506,1.882443,3.885506
9.7570,2.002917,3.812753,1.809789,3.812753
9.7580,2.002835,3.812621,1.809789,3.812621
9.7590,2.002754,3.885175,1.882443,3.885175
9.7600,2.002674,4.002691,2.000000,4.002691
9.7610,2.002594,4.120170,2.117557,4.120170
9.7620,2.002516,4.192711,2.190211,4.192711
9.7630,2.002439,4.192618,2.190211,4.192618
9.7640,2.002362,4.119878,2.117557,4.119878
9.7650,2.002287,4.002345,2.000000,4.002345
9.7660,2.002214,3.884679,1.882443,3.884679
9.7670,2.002141,3.811878,1.809789,3.811878
9.7680,2.002070,3.811844,1.809789,3.811844
9.7690,2.002000,3.884389,1.882443,3.884389
9.7700,2.001931,4.001945,2.000000,4.001945
9.7710,2.001864,4.119378,2.117557,4.119378
9.7720,2.001798,4.192051,2.190211,4.192051
9.7730,2.001734,4.191914,2.190211,4.191914
9.7740,2.001671,4.119231,2.117557,4.119231
9.7750,2.001610,4.001616,2.000000,4.001616
9.7760,2.001550,3.884051,1.882443,3.884051
9.7770,2.001491,3.811249,1.809789,3.811249
9.7780,2.001434,3.811195,1.809789,3.811195
9.7790,2.001379,3.883792,1.882443,3.883792
9.7800,2.001325,4.001353,2.000000,4.001353
9.7810,2.001273,4.118820,2.117557,4.118820
9.7820,2.001222,4.191431,2.190211,4.191431
9.7830,2.001173,4.191374,2.190211,4.191374
9.7840,2.001125,4.118707,2.117557,4.118707
9.7850,2.001079,4.001108,2.000000,4.001108
9.7860,2.001034,3.883468,1.882443,3.883468
9.7870,2.000990,3.810848,1.809789,3.810848
9.7880,2.000949,3.810765,1.809789,3.810765
9.7890,2.000908,3.883340,1.882443,3.883340
9.7900,2.000869,4.000900,2.000000,4.000900
9.7910,2.000832,4.118459,2.117557,4.118459
9.7920,2.000796,4.190986,2.190211,4.190986
9.7930,2.000761,4.190971,2.190211,4.190971
9.7940,2.000728,4.118291,2.117557,4.118291
9.7950,2.000696,4.000681,2.000000,4.000681
9.7960,2.000665,3.883055,1.882443,3.883055
9.7970,2.000636,3.810482,1.809789,3.810482
9.7980,2.000608,3.810390,1.809789,3.810390
9.7990,2.000581,3.882962,1.882443,3.882962
9.8000,2.000556,4.000559,2.000000,4.000559
9.8010,2.000531,4.118081,2.117557,4.118081
9.8020,2.000508,4.190697,2.190211,4.190697
9.8030,2.000486,4.190688,2.190211,4.190688
9.8040,2.000465,4.117958,2.117557,4.117958
9.8050,2.000445,4.000401,2.000000,4.000401
9.8060,2.000427,3.882805,1.882443,3.882805
9.8070,2.000409,3.810189,1.809789,3.810189
9.8080,2.000392,3.810181,1.809789,3.810181
9.8090,2.000376,3.882816,1.882443,3.882816
9.8100,2.000362,4.000414,2.000000,4.000414
9.8110,2.000348,4.117897,2.117557,4.117897
9.8120,2.000335,4.190509,2.190211,4.190509
9.8130,2.000323,4.190515,2.190211,4.190515
9.8140,2.000312,4.117850,2.117557,4.117850
9.8150,2.000302,4.000296,2.000000,4.000296
9.8160,2.000292,3.882715,1.882443,3.882715
9.8170,2.000284,3.810120,1.809789,3.810120
9.8180,2.000276,3.810147,1.809789,3.810147
9.8190,2.000269,3.882688,1.882443,3.882688
9.8200,2.000262,4.000303,2.000000,4.000303
9.8210,2.000257,4.117794,2.117557,4.117794
9.8220,2.000252,4.190417,2.190211,4.190417
9.8230,2.000247,4.190427,2.190211,4.190427
9.8240,2.000244,4.117794,2.117557,4.117794
9.8250,2.000241,4.000236,2.000000,4.000236
9.8260,2.000238,3.882639,1.882443,3.882639
9.8270,2.000236,3.810027,1.809789,3.810027
9.8280,2.000235,3.810092,1.809789,3.810092
9.8290,2.000235,3.882724,1.882443,3.882724
9.8300,2.000234,4.000213,2.000000,4.000213
9.8310,2.000235,4.117848,2.117557,4.117848
9.8320,2.000236,4.190520,2.190211,4.190520
9.8330,2.000237,4.190401,2.190211,4.190401
9.8340,2.000239,4.117776,2.117557,4.117776
9.8350,2.000242,4.000285,2.000000,4.000285
9.8360,2.000245,3.882675,1.882443,3.882675
9.8370,2.000248,3.809995,1.809789,3.809995
9.8380,2.000252,3.810050,1.809789,3.810050
9.8390,2.000256,3.882692,1.882443,3.882692
9.8400,2.000261,4.000269,2.000000,4.000269
9.8410,2.000266,4.117808,2.117557,4.117808
9.8420,2.000271,4.190496,2.190211,4.190496
9.8430,2.000277,4.190447,2.190211,4.190447
9.8440,2.000284,4.117854,2.117557,4.117854
9.8450,2.000291,4.000304,2.000000,4.000304
9.8460,2.000298,3.882722,1.882443,3.882722
9.8470,2.000305,3.810136,1.809789,3.810136
9.8480,2.000313,3.810123,1.809789,3.810123
9.8490,2.000321,3.882772,1.882443,3.882772
9.8500,2.000330,4.000309,2.000000,4.000309
9.8510,2.000339,4.117885,2.117557,4.117885
9.8520,2.000348,4.190620,2.190211,4.190620
9.8530,2.000358,4.190510,2.190211,4.190510
9.8540,2.000368,4.117926,2.117557,4.117926
9.8550,2.000378,4.000359,2.000000,4.000359
9.8560,2.000389,3.882815,1.882443,3.882815
9.8570,2.000400,3.810172,1.809789,3.810172
9.8580,2.000411,3.810231,1.809789,3.810231
9.8590,2.000423,3.882814,1.882443,3.882814
9.8600,2.000435,4.000451,2.000000,4.000451
9.8610,2.000447,4.118034,2.117557,4.118034
9.8620,2.000460,4.190629,2.190211,4.190629
9.8630,2.000472,4.190697,2.190211,4.190697
9.8640,2.000485,4.117987,2.117557,4.117987
9.8650,2.000499,4.000519,2.000000,4.000519
9.8660,2.000513,3.883000,1.882443,3.883000
9.8670,2.000527,3.810363,1.809789,3.810363
9.8680,2.000541,3.810355,1.809789,3.810355
9.8690,2.000555,3.883023,1.882443,3.883023
9.8700,2.000570,4.000569,2.000000,4.000569
9.8710,2.000585,4.118088,2.117557,4.118088
9.8720,2.000601,4.190859,2.190211,4.190859
9.8730,2.000616,4.190871,2.190211,4.190871
9.8740,2.000632,4.118200,2.117557,4.118200
9.8750,2.000648,4.000666,2.000000,4.000666
9.8760,2.000664,3.883124,1.882443,3.883124
9.8770,2.000681,3.810468,1.809789,3.810468
9.8780,2.000697,3.810521,1.809789,3.810521
9.8790,2.000714,3.883123,1.882443,3.883123
9.8800,2.000731,4.000715,2.000000,4.000715
9.8810,2.000749,4.118359,2.117557,4.118359
9.8820,2.000766,4.190967,2.190211,4.190967
9.8830,2.000784,4.190990,2.190211,4.190990
9.8840,2.000802,4.118348,2.117557,4.118348
9.8850,2.000820,4.000819,2.000000,4.000819
9.8860,2.000838,3.883316,1.882443,3.883316
9.8870,2.000856,3.810639,1.809789,3.810639
9.8880,2.000875,3.810636,1.809789,3.810636
9.8890,2.000893,3.883424,1.882443,3.883424
9.8900,2.000912,4.000892,2.000000,4.000892
9.8910,2.000931,4.118519,2.117557,4.118519
9.8920,2.000950,4.191139,2.190211,4.191139
9.8930,2.000968,4.191171,2.190211,4.191171
9.8940,2.000988,4.118561,2.117557,4.118561
9.8950,2.001007,4.001019,2.000000,4.001019
9.8960,2.001026,3.883440,1.882443,3.883440
9.8970,2.001045,3.810854,1.809789,3.810854
9.8980,2.001064,3.810860,1.809789,3.810860
9.8990,2.001084,3.883494,1.882443,3.883494
9.9000,2.001103,4.001054,2.000000,4.001054
9.9010,2.001122,4.118696,2.117557,4.118696
9.9020,2.001141,4.191403,2.190211,4.191403
9.9030,2.001161,4.191364,2.190211,4.191364
9.9040,2.001180,4.118708,2.117557,4.118708
9.9050,2.001199,4.001216,2.000000,4.001216
9.9060,2.001218,3.883734,1.882443,3.883734
9.9070,2.001237,3.811006,1.809789,3.811006
9.9080,2.001256,3.811145,1.809789,3.811145
9.9090,2.001275,3.883722,1.882443,3.883722
9.9100,2.001293,4.001302,2.000000,4.001302
9.9110,2.001312,4.118859,2.117557,4.118859
9.9120,2.001330,4.191490,2.190211,4.191490
9.9130,2.001348,4.191577,2.190211,4.191577
9.9140,2.001366,4.118993,2.117557,4.118993
9.9150,2.001384,4.001349,2.000000,4.001349
9.9160,2.001402,3.883785,1.882443,3.883785
9.9170,2.001419,3.811228,1.809789,3.811228
9.9180,2.001436,3.811205,1.809789,3.811205
9.9190,2.001453,3.883899,1.882443,3.883899
9.9200,2.001470,4.001512,2.000000,4.001512
9.9210,2.001486,4.118987,2.117557,4.118987
9.9220,2.001503,4.191700,2.190211,4.191700
9.9230,2.001518,4.191731,2.190211,4.191731
9.9240,2.001534,4.119115,2.117557,4.119115
9.9250,2.001549,4.001567,2.000000,4.001567
9.9260,2.001564,3.883986,1.882443,3.883986
9.9270,2.001578,3.811364,1.809789,3.811364
9.9280,2.001592,3.811351,1.809789,3.811351
9.9290,2.001606,3.884054,1.882443,3.884054
9.9300,2.001620,4.001668,2.000000,4.001668
9.9310,2.001633,4.119192,2.117557,4.119192
9.9320,2.001645,4.191823,2.190211,4.191823
9.9330,2.001657,4.191786,2.190211,4.191786
9.9340,2.001669,4.119224,2.117557,4.119224
9.9350,2.001680,4.001706,2.000000,4.001706
9.9360,2.001691,3.884148,1.882443,3.884148
9.9370,2.001701,3.811485,1.809789,3.811485
9.9380,2.001711,3.811557,1.809789,3.811557
