time_s,ppg_clean_ua,ppg_with_ambient_ua,ambient_ua,photodiode_total_ua
3.0430,5.015819,6.184560,1.095106,6.184560
3.0440,5.015503,6.141689,1.058779,6.141689
3.0450,5.015189,6.076323,1.000000,6.076323
3.0460,5.014876,6.011299,0.941221,6.011299
3.0470,5.014566,5.968715,0.904894,5.968715
3.0480,5.014257,5.962481,0.904894,5.962481
3.0490,5.013951,5.992635,0.941221,5.992635
3.0500,5.013647,6.045290,1.000000,6.045290
3.0510,5.013346,6.098015,1.058779,6.098015
3.0520,5.013047,6.128368,1.095106,6.128368
3.0530,5.012750,6.122367,1.095106,6.122367
3.0540,5.012457,6.080039,1.058779,6.080039
3.0550,5.012166,6.015278,1.000000,6.015278
3.0560,5.011879,5.950624,0.941221,5.950624
3.0570,5.011595,5.908312,0.904894,5.908312
3.0580,5.011314,5.902320,0.904894,5.902320
3.0590,5.011036,5.932679,0.941221,5.932679
3.0600,5.010762,5.985473,1.000000,5.985473
3.0610,5.010491,6.038185,1.058779,6.038185
3.0620,5.010224,6.068534,1.095106,6.068534
3.0630,5.009961,6.062414,1.095106,6.062414
3.0640,5.009701,6.019914,1.058779,6.019914
3.0650,5.009446,5.954969,1.000000,5.954969
3.0660,5.009194,5.889859,0.941221,5.889859
3.0670,5.008946,5.847151,0.904894,5.847151
3.0680,5.008702,5.840752,0.904894,5.840752
3.0690,5.008462,5.870584,0.941221,5.870584
3.0700,5.008226,5.922611,1.000000,5.922611
3.0710,5.007994,5.974597,1.058779,5.974597
3.0720,5.007766,6.004089,1.095106,6.004089
3.0730,5.007543,5.997043,1.095106,5.997043
3.0740,5.007323,5.953610,1.058779,5.953610
3.0750,5.007108,5.887538,1.000000,5.887538
3.0760,5.006897,5.821426,0.941221,5.821426
3.0770,5.006690,5.777460,0.904894,5.777460
3.0780,5.006487,5.769721,0.904894,5.769721
3.0790,5.006288,5.798197,0.941221,5.798197
3.0800,5.006094,5.848979,1.000000,5.848979
3.0810,5.005904,5.899356,1.058779,5.899356
3.0820,5.005717,5.927338,1.095106,5.927338
3.0830,5.005535,5.918696,1.095106,5.918696
3.0840,5.005358,5.873575,1.058779,5.873575
3.0850,5.005184,5.805867,1.000000,5.805867
3.0860,5.005014,5.737848,0.941221,5.737848
3.0870,5.004849,5.692009,0.904894,5.692009
3.0880,5.004687,5.682424,0.904894,5.682424
3.0890,5.004529,5.708905,0.941221,5.708905
3.0900,5.004376,5.757632,1.000000,5.757632
3.0910,5.004226,5.806014,1.058779,5.806014
3.0920,5.004080,5.831769,1.095106,5.831769
3.0930,5.003938,5.820979,1.095106,5.820979
3.0940,5.003799,5.773601,1.058779,5.773601
3.0950,5.003664,5.703467,1.000000,5.703467
3.0960,5.003533,5.633052,0.941221,5.633052
3.0970,5.003406,5.584996,0.904894,5.584996
3.0980,5.003282,5.572908,0.904894,5.572908
3.0990,5.003162,5.596867,0.941221,5.596867
3.1000,5.003045,5.643098,1.000000,5.643098
3.1010,5.002932,5.688858,1.058779,5.688858
3.1020,5.002822,5.712048,1.095106,5.712048
3.1030,5.002715,5.698499,1.095106,5.698499
3.1040,5.002611,5.648476,1.058779,5.648476
3.1050,5.002511,5.575626,1.000000,5.575626
3.1060,5.002413,5.502496,0.941221,5.502496
3.1070,5.002319,5.451681,0.904894,5.451681
3.1080,5.002228,5.436646,0.904894,5.436646
3.1090,5.002139,5.457815,0.941221,5.457815
3.1100,5.002054,5.501151,1.000000,5.501151
3.1110,5.001971,5.544180,1.058779,5.544180
3.1120,5.001891,5.564359,1.095106,5.564359
3.1130,5.001814,5.547989,1.095106,5.547989
3.1140,5.001739,5.494987,1.058779,5.494987
3.1150,5.001667,5.419207,1.000000,5.419207
3.1160,5.001598,5.343133,0.941221,5.343133
3.1170,5.001530,5.289292,0.904894,5.289292
3.1180,5.001466,5.271487,0.904894,5.271487
3.1190,5.001403,5.289545,0.941221,5.289545
3.1200,5.001343,5.329874,1.000000,5.329874
3.1210,5.001285,5.370006,1.058779,5.370006
3.1220,5.001229,5.387200,1.095106,5.387200
3.1230,5.001175,5.367970,1.095106,5.367970
3.1240,5.001123,5.311998,1.058779,5.311998
3.1250,5.001073,5.233299,1.000000,5.233299
3.1260,5.001025,5.154306,0.941221,5.154306
3.1270,5.000979,5.097583,0.904894,5.097583
3.1280,5.000935,5.076906,0.904894,5.076906
3.1290,5.000892,5.092076,0.941221,5.092076
3.1300,5.000851,5.129633,1.000000,5.129633
3.1310,5.000812,5.166856,1.058779,5.166856
3.1320,5.000774,5.181369,1.095106,5.181369
3.1330,5.000738,5.159214,1.095106,5.159214
3.1340,5.000703,5.100577,1.058779,5.100577
3.1350,5.000669,5.019268,1.000000,5.019268
3.1360,5.000637,4.937474,0.941221,4.937474
3.1370,5.000607,4.878160,0.904894,4.878160
3.1380,5.000578,4.854959,0.904894,4.854959
3.1390,5.000549,4.867682,0.941221,4.867682
3.1400,5.000523,4.902680,1.000000,4.902680
3.1410,5.000497,4.937402,1.058779,4.937402
3.1420,5.000472,4.949506,1.095106,4.949506
3.1430,5.000449,4.925128,1.095106,4.925128
3.1440,5.000426,4.864207,1.058779,4.864207
3.1450,5.000405,4.780703,1.000000,4.780703
3.1460,5.000384,4.696824,0.941221,4.696824
3.1470,5.000365,4.635317,0.904894,4.635317
3.1480,5.000346,4.609996,0.904894,4.609996
3.1490,5.000328,4.620703,0.941221,4.620703
3.1500,5.000311,4.653901,1.000000,4.653901
3.1510,5.000295,4.686862,1.058779,4.686862
3.1520,5.000279,4.697162,1.095106,4.697162
3.1530,5.000265,4.671103,1.095106,4.671103
3.1540,5.000251,4.608525,1.058779,4.608525
3.1550,5.000237,4.523367,1.000000,4.523367
3.1560,5.000224,4.438068,0.941221,4.438068
3.1570,5.000212,4.375285,0.904894,4.375285
3.1580,5.000201,4.348596,0.904894,4.348596
3.1590,5.000190,4.358212,0.941221,4.358212
3.1600,5.000179,4.390095,1.000000,4.390095
3.1610,5.000170,4.421879,1.058779,4.421879
3.1620,5.000160,4.431434,1.095106,4.431434
3.1630,5.000151,4.404448,1.095106,4.404448
3.1640,5.000143,4.341105,1.058779,4.341105
3.1650,5.000135,4.255255,1.000000,4.255255
3.1660,5.000127,4.169566,0.941221,4.169566
3.1670,5.000120,4.106075,0.904894,4.106075
3.1680,5.000113,4.079104,0.904894,4.079104
3.1690,5.000107,4.088348,0.941221,4.088348
3.1700,5.000100,4.120154,1.000000,4.120154
3.1710,5.000095,4.152034,1.058779,4.152034
3.1720,5.000089,4.161440,1.095106,4.161440
3.1730,5.000084,4.134557,1.095106,4.134557
3.1740,5.000079,4.071495,1.058779,4.071495
3.1750,5.000074,3.986017,1.000000,3.986017
3.1760,5.000070,3.900683,0.941221,3.900683
3.1770,5.000066,3.837826,0.904894,3.837826
3.1780,5.000062,3.811517,0.904894,3.811517
3.1790,5.000058,3.821601,0.941221,3.821601
3.1800,5.000054,3.854170,1.000000,3.854170
3.1810,5.000051,3.887139,1.058779,3.887139
3.1820,5.000048,3.897645,1.095106,3.897645
3.1830,5.000045,3.872055,1.095106,3.872055
3.1840,5.000042,3.810364,1.058779,3.810364
3.1850,5.000040,3.726295,1.000000,3.726295
3.1860,5.000037,3.642537,0.941221,3.642537
3.1870,5.000035,3.581381,0.904894,3.581381
3.1880,5.000033,3.556841,0.904894,3.556841
3.1890,5.000031,3.568824,0.941221,3.568824
3.1900,5.000029,3.603592,1.000000,3.603592
3.1910,5.000027,3.638495,1.058779,3.638495
3.1920,5.000025,3.651324,1.095106,3.651324
3.1930,5.000023,3.628171,1.095106,3.628171
3.1940,5.000022,3.568874,1.058779,3.568874
3.1950,5.000020,3.487439,1.000000,3.487439
3.1960,5.000019,3.406426,0.941221,3.406426
3.1970,5.000018,3.348132,0.904894,3.348132
3.1980,5.000017,3.326637,0.904894,3.326637
3.1990,5.000016,3.341691,0.941221,3.341691
3.2000,5.000015,3.379560,1.000000,3.379560
3.2010,5.000014,3.417907,1.058779,3.417907
3.2020,5.000013,3.434148,1.095106,3.434148
3.2030,5.000012,3.414455,1.095106,3.414455
3.2040,5.000011,3.358889,1.058779,3.358889
3.2050,5.000010,3.281269,1.000000,3.281269
3.2060,5.000010,3.204091,0.941221,3.204091
3.2070,5.000009,3.149934,0.904894,3.149934
3.2080,5.000008,3.132353,0.904894,3.132353
3.2090,5.000008,3.151697,0.941221,3.151697
3.2100,5.000007,3.193909,1.000000,3.193909
3.2110,5.000007,3.236667,1.058779,3.236667
3.2120,5.000006,3.257429,1.095106,3.257429
3.2130,5.000006,3.242520,1.095106,3.242520
3.2140,5.000005,3.191593,1.058779,3.191593
3.2150,5.000005,3.118851,1.000000,3.118851
3.2160,5.000005,3.046649,0.941221,3.046649
3.2170,5.000004,2.997527,0.904894,2.997527
3.2180,5.000004,2.985101,0.904894,2.985101
3.2190,5.000004,3.009767,0.941221,3.009767
3.2200,5.000003,3.057241,1.000000,3.057241
3.2210,5.000003,3.105527,1.058779,3.105527
3.2220,5.000003,3.131800,1.095106,3.131800
3.2230,5.000003,3.122487,1.095106,3.122487
3.2240,5.000003,3.077371,1.058779,3.077371
3.2250,5.000002,3.010437,1.000000,3.010437
3.2260,5.000002,2.944089,0.941221,2.944089
3.2270,5.000002,2.900857,0.904894,2.900857
3.2280,5.000002,2.894584,0.904894,2.894584
3.2290,5.000002,2.925286,0.941221,2.925286
3.2300,5.000002,2.979106,1.000000,2.979106
3.2310,5.000001,3.033600,1.058779,3.033600
3.2320,5.000001,3.066246,1.095106,3.066246
3.2330,5.000001,3.063313,1.095106,3.063313
3.2340,5.000001,3.024808,1.058779,3.024808
3.2350,5.000001,2.964406,1.000000,2.964406
3.2360,5.000001,2.904795,0.941221,2.904795
3.2370,5.000001,2.868298,0.904894,2.868298
3.2380,5.000001,2.868749,0.904894,2.868749
3.2390,5.000001,2.906245,0.941221,2.906245
3.2400,5.000001,2.967033,1.000000,2.967033
3.2410,5.000001,3.028476,1.058779,3.028476
3.2420,5.000001,3.068158,1.095106,3.068158
3.2430,5.000001,3.072262,1.095106,3.072262
3.2440,5.000001,3.040760,1.058779,3.040760
3.2450,5.000000,2.987554,1.000000,2.987554
3.2460,5.000000,2.935020,0.941221,2.935020
3.2470,5.000000,2.905689,0.904894,2.905689
3.2480,5.000000,2.913489,0.904894,2.913489
3.2490,5.000000,2.958302,0.941221,2.958302
3.2500,5.000000,3.026461,1.000000,3.026461
3.2510,5.000000,3.095143,1.058779,3.095143
3.2520,5.000000,3.142322,1.095106,3.142322
3.2530,5.000000,3.153815,1.095106,3.153815
3.2540,5.000000,3.129614,1.058779,3.129614
3.2550,5.000000,3.083856,1.000000,3.083856
3.2560,5.000000,3.038878,0.941221,3.038878
3.2570,5.000000,3.017032,0.904894,3.017032
3.2580,5.000000,3.032318,0.904894,3.032318
3.2590,5.000000,3.084560,0.941221,3.084560
3.2600,5.000000,3.160114,1.000000,3.160114
3.2610,5.000000,3.236369,1.058779,3.236369
3.2620,5.000000,3.290937,1.095106,3.290937
3.2630,5.000000,3.309832,1.095106,3.309832
3.2640,5.000000,3.293266,1.058779,3.293266
3.2650,5.000000,3.254951,1.000000,3.254951
3.2660,5.000000,3.217364,0.941221,3.217364
3.2670,5.000000,3.202824,0.904894,3.202824
3.2680,5.000000,3.225532,0.904894,3.225532
3.2690,5.000000,3.285240,0.941221,3.285240
3.2700,5.000000,3.368082,1.000000,3.368082
3.2710,5.000000,3.451672,1.058779,3.451672
3.2720,5.000000,3.513512,1.095106,3.513512
3.2730,5.006218,3.545912,1.095106,3.545912
3.2740,5.006571,3.536847,1.058779,3.536847
3.2750,5.006941,3.506043,1.000000,3.506043
3.2760,5.007327,3.475972,0.941221,3.475972
3.2770,5.007730,3.469143,0.904894,3.469143
3.2780,5.008152,3.499101,0.904894,3.499101
3.2790,5.008591,3.566334,0.941221,3.566334
3.2800,5.009049,3.656602,1.000000,3.656602
3.2810,5.009526,3.747398,1.058779,3.747398
3.2820,5.010023,3.816622,1.095106,3.816622
3.2830,5.010540,3.850027,1.095106,3.850027
3.2840,5.011077,3.847941,1.058779,3.847941
3.2850,5.011635,3.823998,1.000000,3.823998
3.2860,5.012215,3.800613,0.941221,3.800613
3.2870,5.012816,3.800298,0.904894,3.800298
3.2880,5.013440,3.837001,0.904894,3.837001
3.2890,5.014086,3.910662,0.941221,3.910662
3.2900,5.014754,4.007459,1.000000,4.007459
3.2910,5.015446,4.104764,1.058779,4.104764
3.2920,5.016162,4.180127,1.095106,4.180127
3.2930,5.016901,4.219783,1.095106,4.219783
3.2940,5.017664,4.223733,1.058779,4.223733
3.2950,5.018452,4.205760,1.000000,4.205760
3.2960,5.019263,4.188361,0.941221,4.188361
3.2970,5.020100,4.193970,0.904894,4.193970
3.2980,5.020961,4.236442,0.904894,4.236442
3.2990,5.021847,4.315683,0.941221,4.315683
3.3000,5.022757,4.417917,1.000000,4.417917
3.3010,5.023692,4.520681,1.058779,4.520681
3.3020,5.024652,4.601356,1.095106,4.601356
3.3030,5.025637,4.646242,1.095106,4.646242
3.3040,5.026646,4.655241,1.058779,4.655241
3.3050,5.027680,4.642345,1.000000,4.642345
3.3060,5.028738,4.629744,0.941221,4.629744
3.3070,5.029819,4.640035,0.904894,4.640035
3.3080,5.030924,4.687106,0.904894,4.687106
3.3090,5.032053,4.770854,0.941221,4.770854
3.3100,5.033203,4.877620,1.000000,4.877620
3.3110,5.034377,4.984377,1.058779,4.984377
3.3120,5.035571,5.069261,1.095106,5.069261
3.3130,5.036787,5.118155,1.095106,5.118155
3.3140,5.038024,5.131032,1.058779,5.131032
3.3150,5.039280,5.121723,1.000000,5.121723
3.3160,5.040555,5.112770,0.941221,5.112770
3.3170,5.041848,5.126437,0.904894,5.126437
3.3180,5.043158,5.176741,0.904894,5.176741
3.3190,5.044485,5.263695,0.941221,5.263695
3.3200,5.045827,5.373184,1.000000,5.373184
3.3210,5.047183,5.482989,1.058779,5.482989
3.3220,5.048553,5.570605,1.095106,5.570605
3.3230,5.049934,5.621881,1.095106,5.621881
3.3240,5.051327,5.637212,1.058779,5.637212
3.3250,5.052728,5.630133,1.000000,5.630133
3.3260,5.054138,5.623153,0.941221,5.623153
3.3270,5.055555,5.638732,0.904894,5.638732
3.3280,5.056977,5.690808,0.904894,5.690808
3.3290,5.058404,5.779306,0.941221,5.779306
3.3300,5.059832,5.890315,1.000000,5.890315
3.3310,5.061262,6.001329,1.058779,6.001329
3.3320,5.062690,6.089951,1.095106,6.089951
3.3330,5.064117,6.142244,1.095106,6.142244
3.3340,5.065540,6.158281,1.058779,6.158281
3.3350,5.066956,6.151797,1.000000,6.151797
3.3360,5.068366,6.145172,0.941221,6.145172
3.3370,5.069767,6.161015,0.904894,6.161015
3.3380,5.071156,6.213276,0.904894,6.213276
3.3390,5.072533,6.301647,0.941221,6.301647
3.3400,5.073896,6.412453,1.000000,6.412453
3.3410,5.075242,6.523036,1.058779,6.523036
3.3420,5.076570,6.611129,1.095106,6.611129
3.3430,5.077879,6.662681,1.095106,6.662681
3.3440,5.079166,6.677761,1.058779,6.677761
3.3450,5.080429,6.670229,1.000000,6.670229
3.3460,5.081667,6.662453,0.941221,6.662453
3.3470,5.082879,6.676887,0.904894,6.676887
3.3480,5.084061,6.727457,0.904894,6.727457
3.3490,5.085213,6.814058,0.941221,6.814058
3.3500,5.086333,6.922973,1.000000,6.922973
3.3510,5.087419,7.031433,1.058779,7.031433
3.3520,5.088469,7.117236,1.095106,7.117236
3.3530,5.089483,7.166360,1.095106,7.166360
3.3540,5.090457,7.178938,1.058779,7.178938
3.3550,5.091392,7.168579,1.000000,7.168579
3.3560,5.092285,7.157901,0.941221,7.157901
3.3570,5.093135,7.169316,0.904894,7.169316
3.3580,5.093940,7.216681,0.904894,7.216681
3.3590,5.094700,7.300023,0.941221,7.300023
3.3600,5.095413,7.405277,1.000000,7.405277
3.3610,5.096078,7.510215,1.058779,7.510215
3.3620,5.096694,7.592188,1.095106,7.592188
3.3630,5.097260,7.637375,1.095106,7.637375
3.3640,5.097774,7.645751,1.058779,7.645751
3.3650,5.098237,7.631157,1.000000,7.631157
3.3660,5.098647,7.616059,0.941221,7.616059
3.3670,5.099004,7.622990,0.904894,7.622990
3.3680,5.099307,7.665648,0.904894,7.665648
3.3690,5.099556,7.744216,0.941221,7.744216
3.3700,5.099750,7.844481,1.000000,7.844481
3.3710,5.099889,7.944350,1.058779,7.944350
3.3720,5.099972,8.021133,1.095106,8.021133
3.3730,5.100000,8.061008,1.095106,8.061008
3.3740,5.099972,8.063940,1.058779,8.063940
3.3750,5.099889,8.043902,1.000000,8.043902
3.3760,5.099751,8.023196,0.941221,8.023196
3.3770,5.099557,8.024310,0.904894,8.024310
3.3780,5.099309,8.061115,0.904894,8.061115
3.3790,5.099006,8.133638,0.941221,8.133638
3.3800,5.098649,8.227925,1.000000,8.227925
3.3810,5.098239,8.321555,1.058779,8.321555
3.3820,5.097777,8.392080,1.095106,8.392080
3.3830,5.097262,8.425577,1.095106,8.425577
3.3840,5.096697,8.422059,1.058779,8.422059
3.3850,5.096082,8.395480,1.000000,8.395480
3.3860,5.095417,8.368046,0.941221,8.368046
3.3870,5.094704,8.362503,0.904894,8.362503
3.3880,5.093945,8.392619,0.904894,8.392619
3.3890,5.093140,8.458276,0.941221,8.458276
3.3900,5.092291,8.545632,1.000000,8.545632
3.3910,5.091398,8.632192,1.058779,8.632192
3.3920,5.090464,8.695734,1.095106,8.695734
3.3930,5.089490,8.722157,1.095106,8.722157
3.3940,5.088477,8.711499,1.058779,8.711499
3.3950,5.087428,8.677624,1.000000,8.677624
3.3960,5.086342,8.643035,0.941221,8.643035
3.3970,5.085223,8.630134,0.904894,8.630134
3.3980,5.084072,8.652831,0.904894,8.652831
3.3990,5.082890,8.711094,0.941221,8.711094
3.4000,5.081680,8.791142,1.000000,8.791142
3.4010,5.080443,8.870319,1.058779,8.870319
3.4020,5.079180,8.926290,1.095106,8.926290
3.4030,5.077894,8.945202,1.095106,8.945202
3.4040,5.076587,8.926983,1.058779,8.926983
3.4050,5.075260,8.885675,1.000000,8.885675
3.4060,5.073915,8.843450,0.941221,8.843450
3.4070,5.072553,8.823109,0.904894,8.823109
3.4080,5.071178,8.838100,0.904894,8.838100
3.4090,5.069790,8.888882,0.941221,8.888882
3.4100,5.068391,8.961207,1.000000,8.961207
3.4110,5.066983,9.032772,1.058779,9.032772
3.4120,5.065568,9.081250,1.095106,9.081250
3.4130,5.064147,9.092461,1.095106,9.092461
3.4140,5.062723,9.066820,1.058779,9.066820
3.4150,5.061296,9.017796,1.000000,9.017796
3.4160,5.059869,8.968109,0.941221,8.968109
3.4170,5.058443,8.940129,0.904894,8.940129
3.4180,5.057020,8.947630,0.904894,8.947630
3.4190,5.055600,8.990894,0.941221,8.990894
3.4200,5.054186,9.055799,1.000000,9.055799
3.4210,5.052779,9.119873,1.058779,9.119873
3.4220,5.051381,9.160860,1.095106,9.160860
3.4230,5.049992,9.164815,1.095106,9.164815
3.4240,5.048614,9.131701,1.058779,9.131701
3.4250,5.047249,9.075411,1.000000,9.075411
3.4260,5.045897,9.018440,0.941221,9.018440
3.4270,5.044559,8.983118,0.904894,8.983118
3.4280,5.043237,8.983446,0.904894,8.983446
3.4290,5.041932,9.019591,0.941221,9.019591
3.4300,5.040644,9.077345,1.000000,9.077345
3.4310,5.039374,9.134428,1.058779,9.134428
3.4320,5.038124,9.168469,1.095106,9.168469
3.4330,5.036894,9.165317,1.095106,9.165317
3.4340,5.035684,9.125306,1.058779,9.125306
3.4350,5.034496,9.062172,1.000000,9.062172
3.4360,5.033331,8.998411,0.941221,8.998411
3.4370,5.032187,8.956364,0.904894,8.956364
3.4380,5.031067,8.950065,0.904894,8.950065
3.4390,5.029970,8.979465,0.941221,8.979465
3.4400,5.028898,9.030686,1.000000,9.030686
3.4410,5.027850,9.081305,1.058779,9.081305
3.4420,5.026826,9.108936,1.095106,9.108936
3.4430,5.025827,9.099543,1.095106,9.099543
3.4440,5.024853,9.053200,1.058779,9.053200
3.4450,5.023905,8.983984,1.000000,8.983984
3.4460,5.022982,8.913976,0.941221,8.913976
3.4470,5.022084,8.866016,0.904894,8.866016
3.4480,5.021211,8.853761,0.904894,8.853761
3.4490,5.020364,8.877261,0.941221,8.877261
3.4500,5.019543,8.922787,1.000000,8.922787
3.4510,5.018746,8.967679,1.058779,8.967679
3.4520,5.017975,8.989628,1.095106,8.989628
3.4530,5.017229,8.974654,1.095106,8.974654
3.4540,5.016508,8.922953,1.058779,8.922953
3.4550,5.015811,8.848321,1.000000,8.848321
3.4560,5.015139,8.773183,0.941221,8.773183
3.4570,5.014490,8.719990,0.904894,8.719990
3.4580,5.013866,8.702672,0.904894,8.702672
3.4590,5.013265,8.721228,0.941221,8.721228
3.4600,5.012687,8.761827,1.000000,8.761827
3.4610,5.012132,8.801978,1.058779,8.801978
3.4620,5.011600,8.819202,1.095106,8.819202
3.4630,5.011089,8.799704,1.095106,8.799704
3.4640,5.010600,8.743411,1.058779,8.743411
3.4650,5.010133,8.664478,1.000000,8.664478
3.4660,5.009686,8.585037,0.941221,8.585037
3.4670,5.009260,8.527635,0.904894,8.527635
3.4680,5.008854,8.506281,0.904894,8.506281
3.4690,5.008468,8.520822,0.941221,8.520822
3.4700,5.008101,8.557530,1.000000,8.557530
3.4710,5.007752,8.593823,1.058779,8.593823
3.4720,5.007422,8.607578,1.095106,8.607578
3.4730,5.007109,8.584548,1.095106,8.584548
3.4740,5.006814,8.524893,1.058779,8.524893
3.4750,5.006536,8.442590,1.000000,8.442590
3.4760,5.006275,8.359828,0.941221,8.359828
3.4770,5.006030,8.299410,0.904894,8.299410
3.4780,5.005800,8.274995,0.904894,8.274995
3.4790,5.005586,8.286802,0.941221,8.286802
3.4800,5.005386,8.320677,1.000000,8.320677
3.4810,5.005201,8.354413,1.058779,8.354413
3.4820,5.005030,8.365501,1.095106,8.365501
3.4830,5.004873,8.340059,1.095106,8.340059
3.4840,5.004729,8.278142,1.058779,8.278142
3.4850,5.004597,8.193553,1.000000,8.193553
3.4860,5.004479,8.108791,0.941221,8.108791
3.4870,5.004372,8.046301,0.904894,8.046301
3.4880,5.004278,8.020119,0.904894,8.020119
3.4890,5.004195,8.030084,0.941221,8.030084
3.4900,5.004123,8.062424,1.000000,8.062424
3.4910,5.004062,8.094577,1.058779,8.094577
3.4920,5.004011,8.104153,1.095106,8.104153
3.4930,5.003971,8.077552,1.095106,8.077552
3.4940,5.003941,8.014364,1.058779,8.014364
3.4950,5.003920,7.928643,1.000000,7.928643
3.4960,5.003909,7.842979,0.941221,7.842979
3.4970,5.003907,7.779782,0.904894,7.779782
3.4980,5.003914,7.752646,0.904894,7.752646
3.4990,5.003930,7.762029,0.941221,7.762029
3.5000,5.003955,7.793777,1.000000,7.793777
3.5010,5.003987,7.825538,1.058779,7.825538
3.5020,5.004028,7.834884,1.095106,7.834884
3.5030,5.004077,7.807908,1.095106,7.807908
3.5040,5.004133,7.744669,1.058779,7.744669
3.5050,5.004197,7.658989,1.000000,7.658989
3.5060,5.004268,7.573393,0.941221,7.573393
3.5070,5.004347,7.510272,0.904894,7.510272
3.5080,5.004432,7.483679,0.904894,7.483679
3.5090,5.004525,7.493364,0.941221,7.493364
3.5100,5.004624,7.525665,1.000000,7.525665
3.5110,5.004730,7.557953,1.058779,7.557953
3.5120,5.004842,7.568054,1.095106,7.568054
3.5130,5.004961,7.541776,1.095106,7.541776
3.5140,5.005086,7.479592,1.058779,7.479592
3.5150,5.005218,7.394802,1.000000,7.394802
3.5160,5.005355,7.310224,0.941221,7.310224
3.5170,5.005499,7.248238,0.904894,7.248238
3.5180,5.005648,7.222782,0.904894,7.222782
3.5190,5.005804,7.233871,0.941221,7.233871
3.5200,5.005965,7.267531,1.000000,7.267531
3.5210,5.006131,7.301283,1.058779,7.301283
3.5220,5.006304,7.312898,1.095106,7.312898
3.5230,5.006481,7.288327,1.095106,7.288327
3.5240,5.006664,7.227694,1.058779,7.227694
3.5250,5.006853,7.144763,1.000000,7.144763
3.5260,5.007047,7.062028,0.941221,7.062028
3.5270,5.007245,7.002044,0.904894,7.002044
3.5280,5.007449,6.978602,0.904894,6.978602
3.5290,5.007658,6.991667,0.941221,6.991667
3.5300,5.007872,7.027439,1.000000,7.027439
3.5310,5.008091,7.063604,1.058779,7.063604
3.5320,5.008315,7.077274,1.095106,7.077274
3.5330,5.008543,7.054970,1.095106,7.054970
3.5340,5.008776,6.996800,1.058779,6.996800
3.5350,5.009014,6.916258,1.000000,6.916258
3.5360,5.009256,6.836058,0.941221,6.836058
3.5370,5.009503,6.778600,0.904894,6.778600
3.5380,5.009753,6.757600,0.904894,6.757600
3.5390,5.010008,6.773383,0.941221,6.773383
3.5400,5.010268,6.811742,1.000000,6.811742
3.5410,5.010531,6.850449,1.058779,6.850449
3.5420,5.010798,6.866971,1.095106,6.866971
3.5430,5.011069,6.847603,1.095106,6.847603
3.5440,5.011343,6.791973,1.058779,6.791973
3.5450,5.011622,6.714282,1.000000,6.714282
3.5460,5.011904,6.636982,0.941221,6.636982
3.5470,5.012189,6.582368,0.904894,6.582368
3.5480,5.012477,6.564351,0.904894,6.564351
3.5490,5.012769,6.582985,0.941221,6.582985
3.5500,5.013063,6.624297,1.000000,6.624297
3.5510,5.013361,6.666044,1.058779,6.666044
3.5520,5.013661,6.685489,1.095106,6.685489
3.5530,5.013963,6.669073,1.095106,6.669073
3.5540,5.014269,6.616500,1.058779,6.616500
3.5550,5.014576,6.541861,1.000000,6.541861
3.5560,5.014885,6.467430,0.941221,6.467430
3.5570,5.015197,6.415830,0.904894,6.415830
3.5580,5.015510,6.400868,0.904894,6.400868
3.5590,5.015825,6.422444,0.941221,6.422444
3.5600,5.016142,6.466918,1.000000,6.466918
3.5610,5.016459,6.511649,1.058779,6.511649
3.5620,5.016778,6.534054,1.095106,6.534054
3.5630,5.017098,6.520517,1.095106,6.520517
3.5640,5.017418,6.470998,1.058779,6.470998
3.5650,5.017739,6.399261,1.000000,6.399261
3.5660,5.018060,6.327892,0.941221,6.327892
3.5670,5.018381,6.279116,0.904894,6.279116
3.5680,5.018703,6.266971,0.904894,6.266971
3.5690,5.019024,6.291460,0.941221,6.291460
3.5700,5.019344,6.338706,1.000000,6.338706
3.5710,5.019664,6.386268,1.058779,6.386268
3.5720,5.019983,6.411434,1.095106,6.411434
3.5730,5.020300,6.400760,1.095106,6.400760
3.5740,5.020616,6.353911,1.058779,6.353911
3.5750,5.020931,6.284833,1.000000,6.284833
3.5760,5.021244,6.216013,0.941221,6.216013
3.5770,5.021555,6.169894,0.904894,6.169894
3.5780,5.021863,6.160398,0.904894,6.160398
3.5790,5.022169,6.187300,0.941221,6.187300
3.5800,5.022473,6.237010,1.000000,6.237010
3.5810,5.022773,6.286898,1.058779,6.286898
3.5820,5.023070,6.314634,1.095106,6.314634
3.5830,5.023364,6.305998,1.095106,6.305998
3.5840,5.023654,6.261416,1.058779,6.261416
3.5850,5.023940,6.194686,1.000000,6.194686
3.5860,5.024223,6.127976,0.941221,6.127976
3.5870,5.024500,6.083942,0.904894,6.083942
3.5880,5.024774,6.076422,0.904894,6.076422
3.5890,5.025042,6.105355,0.941221,6.105355
3.5900,5.025306,6.156943,1.000000,6.156943
3.5910,5.025564,6.208687,1.058779,6.208687
3.5920,5.025817,6.238074,1.095106,6.238074
3.5930,5.026064,6.231348,1.095106,6.231348
3.5940,5.026306,6.188375,1.058779,6.188375
3.5950,5.026541,6.123128,1.000000,6.123128
3.5960,5.026770,6.058053,0.941221,6.058053
3.5970,5.026992,6.015388,0.904894,6.015388
3.5980,5.027208,6.009249,0.904894,6.009249
3.5990,5.027418,6.039372,0.941221,6.039372
3.6000,5.027620,6.092319,1.000000,6.092319
